data,stat,n,p,min.node.size,sample.fraction,mtry,alpha,imbalance.penalty,tuned,method,value
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,4.43675975075213e-06
xlearners6,mse,500,20,0.276469396194443,0.5,0.831304674502462,0.815342575311661,0.47549272258766,1,earth,1.11423409991068e-06
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,2.68058999872958e-06
xlearners4,mse,500,10,0.5,0.192548731109127,0.852739562047645,0.0604914887808263,0.98682453064248,1,kriging,0.00351503413330071
xlearners4,mse,500,10,0.5,0.0576348626054823,0.934053021948785,0.0981221981346607,0.950159031664953,1,earth,0.00422649255082326
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00483351504060539
athey2017estimation2,mse,500,10,0.5,0.257067627971992,0.847423929255456,0.801429205108434,0.61897207191214,1,kriging,1.65025064181739
athey2017estimation2,mse,500,10,0.5,0.116159316385165,0.822627223329619,0.604860848048702,0.558934587053955,1,earth,1.65194193972322
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.239564395912607
xlearners1,mse,2000,10,0.5,0.0307066328823566,0.870936018181965,0.25271375128068,0.951428078347817,1,kriging,8.59374961854874
xlearners1,mse,2000,10,0.5,0.0078065840061754,0.646654116688296,0.5689969540108,0.927483111387119,1,earth,16.541082915966
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,1.83824880252591
xlearners1,mse,500,10,0.5,0.000665680505335331,0.470812978455797,0.627251972444355,0.963799122255296,1,kriging,16.7097062606781
xlearners1,mse,500,10,0.5,0.00992291397415102,0.895271202549338,0.838876534020528,0.960679527837783,1,earth,17.3430450229091
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,16.7777694840532
athey2015machine1,mse,500,10,0.5,0.272667586803436,0.709895818727091,0.554909261874855,0.905172671424225,1,kriging,0.0249503289463709
athey2015machine1,mse,500,10,0.5,0.316427814774215,0.996852813288569,0.816300231264904,0.748491317266598,1,earth,0.0205538179703277
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.8225712269238
athey2017estimation2,mse,2000,10,0.5,0.371208725264296,0.860213560983539,0.504852288635448,0.574404859682545,1,kriging,1.76665324896352
athey2017estimation2,mse,2000,10,0.5,0.451365350279957,0.98842013720423,0.187620019074529,0.216830124845728,1,earth,0.834006753324613
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0970365471539219
athey2015machine1,mse,2000,10,0.5,0.392548094270751,0.793161010136828,0.557780497474596,0.461462213192135,1,kriging,0.00202209626355612
athey2015machine1,mse,2000,10,0.5,0.61808335618116,0.977165083400905,0.0340177284087986,0.171115734148771,1,earth,0.811943207684462
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.71680921799972
athey2017estimation1,mse,500,10,0.5,0.452039864612743,0.765279000159353,0.713591036852449,0.675693821627647,1,kriging,1.02933030307061
athey2017estimation1,mse,500,10,0.5,0.522033565444872,0.98506355471909,0.16048326343298,0.533798762131482,1,earth,0.665657430291442
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.232328094976746
xlearners6,mse,500,20,0.5,0.527451847447082,0.470928393537179,0.723718855762854,0.977123752934858,1,kriging,4.49057506304184e-06
xlearners6,mse,500,20,0.5,0.393796790624037,0.994541796389967,0.140696566319093,0.93605629587546,1,earth,3.34469101601955e-06
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,3.64510761812906e-06
xlearners4,mse,500,10,0.5,0.216217631706968,0.709793099667877,0.162703088717535,0.867662822362036,1,kriging,0.000806341139739489
xlearners4,mse,500,10,0.5,0.27147563174367,0.448276972398162,0.0928604193031788,0.99622792028822,1,earth,0.00126996836319338
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.003435037976608
athey2017estimation1,mse,500,10,0.5,0.287052826955914,0.803730833344162,0.512814995599911,0.807652994757518,1,kriging,1.05313847313876
athey2017estimation1,mse,500,10,0.5,0.282109905499965,0.985256317304447,0.232811264460906,0.113671401049942,1,earth,0.560944221362051
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.17547411731479
xlearners6,mse,500,20,0.5,0.656477026408538,0.555489901686087,0.368420780869201,0.962360626785085,1,kriging,2.91865432350818e-06
xlearners6,mse,500,20,0.5,0.00361674977466464,0.831498221261427,0.733434004709125,0.982544943457469,1,earth,8.83139181864815e-08
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,1.03995544512253e-06
xlearners1,mse,2000,10,0.5,0.0413013743236661,0.0953312614001334,0.825085079064593,0.935804770095274,1,kriging,16.1303839031556
xlearners1,mse,2000,10,0.5,0.00190274952910841,0.148576410952955,0.140454388456419,0.952722045127302,1,earth,7.23692320129984
