data,stat,n,p,sample.fraction,min.node.size,mtry,alpha,imbalance.penalty,tuned,method,value
athey2017estimation2,mse,2000,10,0.5,0.474842516705394,0.754322901368141,0.331892549060285,0.424749368568882,1,kriging,0.802674067410239
athey2017estimation2,mse,2000,10,0.5,0.627636618446559,0.995521997567266,0.71077509294264,0.791389862075448,1,earth,1.75559100501753
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0299640809511986
xlearners6,mse,2000,20,0.5,0.18039754149504,0.624575179303065,0.231459620175883,0.845129937632009,1,kriging,1.13720337410942e-07
xlearners6,mse,2000,20,0.5,0.0419495636597276,0.868099866900593,0.656851046718657,0.994960473384708,1,earth,3.44825660615272e-07
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,3.40721956959788e-08
xlearners1,mse,2000,10,0.5,0.146422041812912,0.560769208241254,0.380179804051295,0.653022291604429,1,kriging,8.4873791729154
xlearners1,mse,2000,10,0.5,0.00760734127834439,0.47687404230237,0.31264536594972,0.96263336087577,1,earth,7.96095565134604
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,1.55669468552173
athey2015machine1,mse,500,10,0.5,0.276127332588658,0.691617410397157,0.374663840979338,0.850615746574476,1,kriging,0.226402925114389
athey2015machine1,mse,500,10,0.5,0.250783692114055,0.603514166083187,0.557230230187997,0.241337192244828,1,earth,0.019265603711698
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.95140245308853
athey2015machine1,mse,2000,10,0.5,0.341897737933323,0.77518912544474,0.520717589650303,0.645420265384018,1,kriging,0.00346015802374323
athey2015machine1,mse,2000,10,0.5,0.170234885299578,0.999558684416115,0.518118235515431,0.993172965943813,1,earth,0.00379197897073951
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.66372083141707
xlearners1,mse,500,10,0.5,0.0780036507640034,0.610234344378114,0.200862801400945,0.913135378621519,1,kriging,17.3809425628317
