data,stat,n,p,sample.fraction,min.node.size,mtry,alpha,imbalance.penalty,tuned,method,value
athey2015machine1,mse,500,10,0.5,0.263479777378961,0.798315201885998,0.363630568375811,0.473757170373574,1,kriging,0.270148767884288
athey2015machine1,mse,500,10,0.5,0.423453746363521,0.996587930014357,0.222525286488235,0.505663657328114,1,earth,0.328950942282701
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,3.34241928868856
athey2015machine1,mse,2000,10,0.5,0.322768586454913,0.731735439039767,0.415734436828643,0.397054683184251,1,kriging,0.434505379927443
athey2015machine1,mse,2000,10,0.5,0.423351837322116,0.967603406868875,0.749907057732344,0.0558889198582619,1,earth,0.00352711724052753
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.5427938254305
athey2017estimation1,mse,500,10,0.5,0.362417261581868,0.773455289425328,0.45182144572027,0.768252327106893,1,kriging,0.762504752025233
athey2017estimation1,mse,500,10,0.5,0.131881394889206,0.982699529966339,0.0569357355125248,0.9045757020358,1,earth,0.640835135925176
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.259030679824207
athey2017estimation2,mse,2000,10,0.5,0.360691319685429,0.831227802671492,0.546581612667069,0.460251840762794,1,kriging,1.78857524346177
athey2017estimation2,mse,2000,10,0.5,0.218991253525019,0.998226330382749,0.786198761081323,0.0474449517205358,1,earth,1.78885031344379
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0784069765236825
xlearners6,mse,2000,20,0.5,0.173673901008442,0.0595776264090091,0.803819351596758,0.985927839530632,1,kriging,4.76172732259007e-07
xlearners6,mse,2000,20,0.5,0.224511339096352,0.760816466296092,0.351154484553263,0.998496354091913,1,earth,1.25869032762107e-07
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,1.34390956593316e-07
xlearners1,mse,500,10,0.5,0.0480496603995562,0.484830120112747,0.520589820342138,0.985638502286747,1,kriging,16.3288318802834
xlearners1,mse,500,10,0.5,0.0280089559964836,0.335317616118118,0.589400593889877,0.968039596220478,1,earth,16.3726888895174
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,14.5722446559206
athey2017estimation1,mse,500,10,0.5,0.267910285387188,0.798141585662961,0.520215545548126,0.797371448017657,1,kriging,1.05944121618965
athey2017estimation1,mse,500,10,0.5,0.00771697680465877,0.870996628655121,0.83421305171214,0.915276307379827,1,earth,1.06106981768956
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.19413117422379
athey2017estimation2,mse,500,10,0.5,0.215827017556876,0.817513678688556,0.663721423596144,0.545661259908229,1,kriging,1.80522022101067
athey2017estimation2,mse,500,10,0.5,0.152392294025049,0.9758318180684,0.443514277925715,0.938923666486517,1,earth,1.301229010254
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.102308146115445
athey2017estimation1,mse,500,10,0.5,0.295256289187819,0.86255982122384,0.63636553613469,0.548864105250686,1,kriging,0.991693915446247
athey2017estimation1,mse,500,10,0.5,0.261430616490543,0.732359475689009,0.998039362719283,0.897659829817712,1,earth,0.992886495338425
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.210800358665111
xlearners1,mse,500,10,0.5,0.00591475912369788,0.558479401748627,0.462489627301693,0.89695540512912,1,kriging,14.1589537577188
xlearners1,mse,500,10,0.5,0.00717201130464673,0.775772509165108,0.939399977214634,0.987274711020291,1,earth,16.0153386507085
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,14.9723933302701
athey2017estimation2,mse,500,10,0.5,0.309591402532533,0.82278564828448,0.465646725147963,0.489681888604537,1,kriging,1.23097926349743
athey2017estimation2,mse,500,10,0.5,0.346865935716778,0.996596073964611,0.855571194784716,0.523145945277065,1,earth,1.69447392679101
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.118479871065351
athey2017estimation1,mse,2000,10,0.5,0.397169426316395,0.689079303992912,0.307789015350863,0.54757945635356,1,kriging,0.440578325968626
athey2017estimation1,mse,2000,10,0.5,0.840176427504048,0.91365859657526,0.00477273599244654,0.212699177442119,1,earth,0.295554099343372
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0449303728785386
athey2017estimation1,mse,2000,10,0.5,0.533579704118893,0.854647437110543,0.176458484958857,0.629135536495596,1,kriging,0.408534249365886
athey2017estimation1,mse,2000,10,0.5,0.766721008811146,0.987573627149686,0.0923529609572142,0.765675506554544,1,earth,0.386894179309837
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0368279304965342
xlearners6,mse,2000,20,0.5,0.418918677838519,0.824338029604405,0.264616276603192,0.960618379758671,1,kriging,5.62724859944565e-07
xlearners6,mse,2000,20,0.5,0.0918942939024419,0.743433958152309,0.561507159145549,0.968128443695605,1,earth,4.89849808105688e-08
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,9.85323299365636e-08
athey2015machine1,mse,500,10,0.5,0.326384623534977,0.905240626772866,0.578679459402338,0.535004820907488,1,kriging,0.00312616121135278
athey2015machine1,mse,500,10,0.5,0.448613294400275,0.896529644262046,0.147559545002878,0.999933711020276,1,earth,0.150335668843849
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.19265000886916
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,1.83297000539732e-05
xlearners6,mse,500,20,0.827560862293467,0.5,0.623905036365613,0.545892640016973,0.761843657819554,1,earth,5.82816699960819e-06
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,1.57888819356559e-06
athey2017estimation2,mse,500,10,0.5,0.310684093972668,0.942017440451309,0.423581232316792,0.401930891443044,1,kriging,1.31758862543642
athey2017estimation2,mse,500,10,0.5,0.22543637547642,0.667697577970102,0.967159354593605,0.535940268076956,1,earth,1.96105050981491
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.264018069613482
athey2015machine1,mse,2000,10,0.5,0.307511573890224,0.749795034062117,0.541364956647158,0.588020586874336,1,kriging,0.00591947283228483
athey2015machine1,mse,2000,10,0.5,0.83009430533275,0.820078213233501,0.9897161279805,0.116860007867217,1,earth,0.00624082668777519
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.87234420650328
xlearners6,mse,2000,20,5,0.5,20,0.05,0,0,kriging,4.58637531571142e-07
xlearners6,mse,2000,20,0.464679121039808,0.5,0.751460667699575,0.369306689826772,0.993844670709223,1,earth,2.78570472430212e-08
xlearners6,mse,2000,20,5,0.5,20,0.05,0,0,notune,2.0010364986128e-08
xlearners6,mse,2000,20,0.5,0.0483939333353192,0.410525615559891,0.418045036727563,0.918271274771541,1,kriging,1.14424267088175e-06
xlearners6,mse,2000,20,0.5,0.621064403094351,0.566916751209646,0.00921943690627813,0.0157173916231841,1,earth,4.85011272639086e-08
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,2.58638759406628e-08
xlearners1,mse,500,10,0.5,0.00605278299190104,0.964807792333886,0.72332728584297,0.783507255837321,1,kriging,17.8384249478272
xlearners1,mse,500,10,0.5,0.0100992091465741,0.795794786186889,0.909530038712546,0.983092181850225,1,earth,17.7308091434738
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,16.7972239145985
athey2015machine1,mse,500,10,0.5,0.326473090332001,0.818801002111286,0.564999808557332,0.620210836175829,1,kriging,0.0265865087173176
athey2015machine1,mse,500,10,0.5,0.315848529571667,0.999580435222015,0.0133742350153625,0.201568620046601,1,earth,0.322493344789306
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.35285989443425
athey2017estimation2,mse,500,10,0.5,0.209146760869771,0.888001400278881,0.409093059366569,0.684278287459165,1,kriging,1.41988067784611
athey2017estimation2,mse,500,10,0.5,0.0365957624744624,0.995733574265614,0.681682034861296,0.122204517014325,1,earth,2.04544717320267
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.242102122187535
xlearners4,mse,500,10,0.5,0.2596724354662,0.910643664421514,0.38920766999945,0.966046961257234,1,kriging,0.00326624663018204
xlearners4,mse,500,10,0.5,0.124840233940631,0.658609506906942,0.0927135890815407,0.9510680467356,1,earth,0.0062374114710975
