data,stat,n,p,min.node.size,sample.fraction,mtry,alpha,imbalance.penalty,tuned,method,value
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,1.74577409091103e-05
xlearners6,mse,500,20,0.31165875075385,0.5,0.332780491560698,0.2622914344538,0.175046556862071,1,earth,2.45362241877675e-06
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,1.030094716425e-05
athey2015machine1,mse,2000,10,0.5,0.164121676236391,0.785163155989721,0.305588548537344,0.476473322603852,1,kriging,0.443256835568907
athey2015machine1,mse,2000,10,0.5,0.459028723882511,0.987710502697155,0.307925635483116,0.730594501597807,1,earth,0.407170907719101
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.43863494811914
xlearners6,mse,500,20,0.5,0.600216243881732,0.263336300849915,0.523331110598519,0.896456415764987,1,kriging,5.75423217059507e-08
xlearners6,mse,500,20,0.5,0.407075471710414,0.404263286618516,0.679460096405819,0.366816356312484,1,earth,7.142912267074e-07
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,1.58515943713683e-06
athey2017estimation1,mse,2000,10,0.5,0.357871756888926,0.707391613163054,0.344880688469857,0.534338443540037,1,kriging,0.435667494893147
athey2017estimation1,mse,2000,10,0.5,0.627543451962993,0.967142153298482,0.910379056120291,0.993491703178734,1,earth,1.00791713647965
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0406124164694497
xlearners4,mse,2000,10,0.5,0.11428269604221,0.916082380106673,0.19924633577466,0.973313274327666,1,kriging,0.00432615437643686
xlearners4,mse,2000,10,0.5,0.0698396328371018,0.555187045363709,0.0507875946350396,0.952968401834369,1,earth,0.00432926935912287
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00729537531828157
athey2017estimation1,mse,500,10,0.5,0.45675581577234,0.882165463408455,0.733406309271231,0.59489414957352,1,kriging,1.00876978130077
athey2017estimation1,mse,500,10,0.5,0.440927720861509,0.998858167557046,0.600486740935594,0.364419796736911,1,earth,1.00905346279916
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.19311082088685
xlearners6,mse,2000,20,0.5,0.251721190754324,0.575386760290712,0.0339696845039725,0.98413075809367,1,kriging,1.1219503202493e-06
xlearners6,mse,2000,20,0.5,0.489992739632726,0.697702060686424,0.0403903422411531,0.991152522154152,1,earth,2.95434612925162e-06
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,1.74092877551714e-08
athey2017estimation2,mse,500,10,0.5,0.382102543953806,0.790948165813461,0.235629011178389,0.853087740950286,1,kriging,1.17845855549989
athey2017estimation2,mse,500,10,0.5,0.0490410507190973,0.989359725965187,0.19234418682754,0.865975165041164,1,earth,1.18763532541862
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.166281064985142
xlearners1,mse,2000,10,0.5,0.0251555081922561,0.508522057440132,0.272393066901714,0.892673388589174,1,kriging,8.12393205058293
xlearners1,mse,2000,10,0.5,0.0026224278844893,0.277605235343799,0.457937853643671,0.94322611996904,1,earth,9.95661512221179
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,2.24157469107314
athey2015machine1,mse,500,10,0.5,0.342175170779228,0.854871056275442,0.527634462341666,0.802610897924751,1,kriging,0.0589579615194796
athey2015machine1,mse,500,10,0.5,0.0159792797639966,0.614820837043226,0.336093786871061,0.960009183967486,1,earth,0.23881663209756
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,3.00280968494739
athey2017estimation2,mse,500,10,0.5,0.338956677820534,0.891424265224487,0.309258420486003,0.581120699876919,1,kriging,1.23255127632358
athey2017estimation2,mse,500,10,0.5,0.262179421260953,0.816171114100143,0.839612468611449,0.486488104099408,1,earth,1.88599453772457
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.228076452995318
athey2017estimation2,mse,2000,10,0.5,0.422683249227703,0.957580055110157,0.525517878355458,0.230967320734635,1,kriging,1.74008701578114
athey2017estimation2,mse,2000,10,0.5,0.00857603596523404,0.438043107045814,0.702066318830475,0.826311392011121,1,earth,1.74043886747786
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0422944424402902
xlearners4,mse,500,10,0.5,0.146553754573688,0.880046407226473,0.282688968582079,0.985004469752312,1,kriging,0.0150692053504148
xlearners4,mse,500,10,0.5,0.000599584309384227,0.271634624106809,0.0674833692610264,0.976658871630207,1,earth,0.0168797882333631
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0247506727417492
xlearners1,mse,2000,10,0.5,0.0683246329426765,0.774272217648104,0.42831219243817,0.896792559884489,1,kriging,9.15559143974837
xlearners1,mse,2000,10,0.5,0.0367499706335366,0.829651695908979,0.161803119117394,0.979386477963999,1,earth,8.28953336321424
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,2.52796305876857
xlearners1,mse,500,10,0.5,0.0506247598677874,0.785631703911349,0.0110305976122618,0.968079430283979,1,kriging,24.1628036045922
xlearners1,mse,500,10,0.5,0.016546782804653,0.937316947849467,0.641640472691506,0.854697121074423,1,earth,25.1841101039414
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,24.0121311745947
athey2015machine1,mse,2000,10,0.5,0.267799901077524,0.732532390858978,0.685114104999229,0.753897424321622,1,kriging,0.0296487062739683
athey2015machine1,mse,2000,10,0.5,0.0376552066300064,0.457195025868714,0.045952636282891,0.6251993146725,1,earth,0.692880029415489
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.70694239284334
xlearners1,mse,2000,10,0.5,0.0381682144943625,0.677769932430238,0.376061329152435,0.847816980443895,1,kriging,8.84621789196093
xlearners1,mse,2000,10,0.5,0.00102902809157968,0.677206878783181,0.96555473934859,0.936302918242291,1,earth,16.2028159169012
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,2.92685637580577
athey2017estimation2,mse,500,10,0.5,0.32988022477366,0.927842175820842,0.470487017882988,0.352567554684356,1,kriging,1.40924442311984
athey2017estimation2,mse,500,10,0.5,0.505647585261613,0.9991813916713,0.888658407377079,0.928351770620793,1,earth,1.9608604522072
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.143939725468538
xlearners1,mse,2000,10,0.5,0.0190594708546996,0.733838000101969,0.828603546135128,0.926395140122622,1,kriging,16.3708348191353
xlearners1,mse,2000,10,0.5,0.0127218589186668,0.981711075175554,0.550262482371181,0.845767789520323,1,earth,16.517846980269
