data,stat,n,p,sample.fraction,min.node.size,mtry,alpha,imbalance.penalty,tuned,method,value
xlearners4,mse,2000,10,0.5,0.163590878713876,0.916871590539813,0.0667244375217706,0.988690008874983,1,kriging,0.00192298743168554
xlearners4,mse,2000,10,0.5,0.0644365020561963,0.895824683364481,0.0454932688735425,0.926652123453096,1,earth,0.00171976522593679
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00255749060229471
athey2015machine1,mse,500,10,0.5,0.278110795887187,0.822704208316281,0.546689446317032,0.401614817790687,1,kriging,0.0014969147270365
athey2015machine1,mse,500,10,0.5,0.486954773543403,0.94664381002076,0.00938434107229114,0.618867467390373,1,earth,0.284870050649793
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.53729774343863
xlearners4,mse,2000,10,0.5,0.115659365430474,0.704443651484326,0.030586106935516,0.967173275304958,1,kriging,0.00507119421813635
xlearners4,mse,2000,10,0.5,0.00566468224860728,0.886354106012732,0.106108185835183,0.710016557713971,1,earth,0.0049949141901018
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00636415969560161
xlearners4,mse,500,10,0.5,0.236655271612108,0.96810234291479,0.172391597880051,0.724695472279564,1,kriging,0.00429014305783204
xlearners4,mse,500,10,0.5,0.0626191194169223,0.46813106467016,0.123369538225234,0.981867535738274,1,earth,0.00556306343874805
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00434044948301951
xlearners6,mse,2000,20,0.5,0.268275054870173,0.0193904370535165,0.171439372934401,0.999476554337889,1,kriging,1.47118833669502e-08
xlearners6,mse,2000,20,0.5,0.648662189254537,0.0676548383198678,0.957292785169557,0.980923463590443,1,earth,1.39542481797782e-08
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,4.61813872376721e-08
xlearners6,mse,2000,20,0.5,0.109405499882996,0.904610031982884,0.502918627113104,0.99801508942619,1,kriging,1.2521487837676e-06
xlearners6,mse,2000,20,0.5,0.30361266573891,0.801110153086483,0.43791713565588,0.431637265020981,1,earth,4.84415038772046e-08
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,3.48162849793809e-08
xlearners4,mse,2000,10,0.5,0.122889879625291,0.85436698445119,0.0992582957260311,0.927634022198617,1,kriging,0.00266299155560276
xlearners4,mse,2000,10,0.5,0.00969121255911887,0.911040177103132,0.0129931340925395,0.940031055593863,1,earth,0.00197483363568022
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00420685041449893
athey2017estimation2,mse,500,10,0.5,0.257509292569011,0.810960033908486,0.448654567822814,0.901104919612408,1,kriging,1.36771680633332
athey2017estimation2,mse,500,10,0.5,0.362097433069721,0.996600497514009,0.130620675161481,0.753617798909545,1,earth,1.22687946109522
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.20472980671773
xlearners1,mse,500,10,0.5,0.112764567602426,0.1591358021833,0.403287439141423,0.915449352934957,1,kriging,11.0224544526135
xlearners1,mse,500,10,0.5,0.00824180222116411,0.184967021923512,0.771825837669894,0.959282839437947,1,earth,16.2990389793917
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,13.8919402559148
xlearners6,mse,500,20,0.5,0.299853771692142,0.115352977765724,0.793823210522532,0.994532991200686,1,kriging,1.97621726661313e-06
xlearners6,mse,500,20,0.5,0.835248676128685,0.184754136251286,0.521896082675084,0.487860621418804,1,earth,9.13343663609372e-08
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,8.2718710003787e-07
athey2017estimation1,mse,2000,10,0.5,0.463377178180963,0.90492053842172,0.412244998151436,0.632047056918964,1,kriging,0.522246371764063
athey2017estimation1,mse,2000,10,0.5,0.14452100219205,0.66435717814602,0.878702006302774,0.871060822159052,1,earth,0.976221466649126
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0376809439014278
athey2017estimation2,mse,500,10,0.5,0.271035634214059,0.797638428164646,0.509769040858373,0.735326789086685,1,kriging,1.90452858977307
athey2017estimation2,mse,500,10,0.5,0.665246224030852,0.985463354736567,0.974300062516704,0.948814803734422,1,earth,1.90424525570855
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.192386815694831
xlearners6,mse,2000,20,0.5,0.515924481209368,0.873472533654422,0.195920595899224,0.998936803312972,1,kriging,1.57907506740424e-06
xlearners6,mse,2000,20,0.5,0.0420854371041059,0.774817536817864,0.104343666229397,0.970563302049413,1,earth,1.95107752843694e-06
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,5.18114753381603e-08
athey2017estimation2,mse,2000,10,0.5,0.340750127099454,0.704703578026965,0.440865750657395,0.721195762045681,1,kriging,0.972122639625233
athey2017estimation2,mse,2000,10,0.5,0.471247198991477,0.982140415813774,0.744475306011736,0.0208071493543684,1,earth,1.78697672307659
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0564181000559671
xlearners1,mse,500,10,0.5,0.0678943428210914,0.235632638679817,0.616095595993102,0.889900440815836,1,kriging,16.1850236564529
xlearners1,mse,500,10,0.5,0.0159529827069491,0.942982079461217,0.0042569215875119,0.982279491377994,1,earth,10.1978776650371
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,13.780488102786
athey2017estimation2,mse,500,10,0.5,0.342168048722669,0.836205407045782,0.440619117347524,0.650493404595181,1,kriging,1.16492058132855
