data,stat,n,p,min.node.size,sample.fraction,mtry,alpha,imbalance.penalty,tuned,method,value
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,4.75627054945104e-06
xlearners6,mse,500,20,0.141370930243284,0.5,0.152382882777601,0.969769264804199,0.383273315150291,1,earth,9.81730580309949e-07
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,1.74229471147075e-06
xlearners1,mse,2000,10,0.5,0.0579450477380306,0.587953528389335,0.66691996040754,0.838616183027625,1,kriging,16.0335565375324
xlearners1,mse,2000,10,0.5,0.00198387494310737,0.909414204768836,0.0879420761484653,0.851906857686117,1,earth,7.4796848143809
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,1.56416827517061
xlearners1,mse,500,10,0.5,0.00471591507084668,0.319697597064078,0.699660978280008,0.566416899673641,1,kriging,17.1007720339152
xlearners1,mse,500,10,0.5,0.0141999698244035,0.36113592912443,0.333552797790617,0.988911277148873,1,earth,10.1378278910223
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,13.8504805053529
athey2015machine1,mse,500,10,0.5,0.278797639301047,0.8643639376387,0.210354528622702,0.79394340980798,1,kriging,0.22579302191173
athey2015machine1,mse,500,10,0.5,0.254870197037235,0.941304833861068,0.0768473278731108,0.873644117964432,1,earth,0.261705458967442
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.68277290012792
athey2017estimation2,mse,500,10,0.5,0.332810170250013,0.926666585961357,0.453973655821756,0.355771253583953,1,kriging,1.20169803776405
athey2017estimation2,mse,500,10,0.5,0.146026164293289,0.997489135479555,0.831594492075965,0.582417426863685,1,earth,1.72008489549351
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.278954581345773
xlearners1,mse,2000,10,0.5,0.0358894451055676,0.96662907069549,0.415580443106592,0.919101023580879,1,kriging,11.2290733346084
xlearners1,mse,2000,10,0.5,0.0363573273643851,0.502489243401214,0.00971488887444139,0.909372103633359,1,earth,12.048812721845
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,11.6995432925294
athey2017estimation1,mse,2000,10,0.5,0.510152074508369,0.93918686080724,0.718106954125687,0.294449246721342,1,kriging,0.987973319353592
athey2017estimation1,mse,2000,10,0.5,0.658716079778969,0.678212365834042,0.0330730746500194,0.546921032248065,1,earth,0.324231391553224
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.038329687830456
xlearners4,mse,500,10,0.5,0.239847290562466,0.568042919505388,0.28475912543945,0.997970652300864,1,kriging,0.000963852248495298
xlearners4,mse,500,10,0.5,0.00771434558555484,0.43533046124503,0.192204895662144,0.991263595176861,1,earth,0.00189202149833557
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00404113697426156
athey2017estimation2,mse,2000,10,0.5,0.425668386509642,0.862279820721596,0.166500060120597,0.301299718208611,1,kriging,0.738670087040746
athey2017estimation2,mse,2000,10,0.5,0.00205177906900644,0.405425719218329,0.66291416133754,0.615891040302813,1,earth,1.68680548807608
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0697997502916689
athey2015machine1,mse,500,10,0.5,0.248070971574634,0.826896451879293,0.216866277856752,0.488639681367204,1,kriging,0.283895813582742
athey2015machine1,mse,500,10,0.5,0.54933189577423,0.835435207467526,0.0235903265420347,0.99020688328892,1,earth,0.295714705947582
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.72428457339423
xlearners6,mse,500,20,0.5,0.465505884494632,0.270313021726906,0.153448270168155,0.990097137866542,1,kriging,6.06198006497991e-08
xlearners6,mse,500,20,0.5,0.0316086516249925,0.586193543160334,0.0313579079229385,0.989576484076679,1,earth,3.30442720547931e-06
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,9.84964768623433e-07
xlearners4,mse,2000,10,0.5,0.145973592996597,0.830599832115695,0.170041108503938,0.941225559450686,1,kriging,0.000192432371783459
xlearners4,mse,2000,10,0.5,0.0690844363998622,0.31385798053816,0.0134449917823076,0.87226122780703,1,earth,0.000607866601454727
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00187321130782479
xlearners6,mse,2000,20,0.5,0.404506813269109,0.912396251689643,0.0723377440590411,0.986625920049846,1,kriging,4.25907366890305e-07
xlearners6,mse,2000,20,0.5,0.980907346820459,0.839146001962945,0.00328999990597367,0.983956933254376,1,earth,5.57474599106182e-07
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,1.17109831226281e-07
athey2015machine1,mse,2000,10,0.5,0.283180534606799,0.73139577684924,0.624881508992985,0.546656874706969,1,kriging,1.29335303840358e-05
athey2015machine1,mse,2000,10,0.5,0.0894239007029682,0.995213667396456,0.180233248276636,0.918530721450225,1,earth,0.45926510457214
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.40646464993265
xlearners4,mse,500,10,0.5,0.0906208863016218,0.839980491437018,0.0768631733953953,0.991310102632269,1,kriging,0.000617656415235668
xlearners4,mse,500,10,0.5,0.0870649206917733,0.752973426366225,0.0762885408475995,0.99974203389138,1,earth,0.000607948054705564
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00285079112375615
xlearners6,mse,500,20,0.5,0.999610898084939,0.723623326979578,0.10548807727173,0.883112703915685,1,kriging,7.83320776246693e-07
xlearners6,mse,500,20,0.5,0.91881844191812,0.998644592007622,0.0418130753096193,0.958827681839466,1,earth,1.26445346728231e-07
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,1.53423824114191e-06
xlearners6,mse,500,20,0.5,0.681274786125869,0.166022710036486,0.0140256970189512,0.967463200213388,1,kriging,7.47188170557815e-07
xlearners6,mse,500,20,0.5,0.667197889182717,0.0111376312561333,0.157407646998763,0.978332807775587,1,earth,3.15125998964101e-07
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,1.52045266992614e-06
athey2015machine1,mse,500,10,0.5,0.284964225022122,0.786789054516703,0.477331675123423,0.816917278571054,1,kriging,0.0638325112393109
athey2015machine1,mse,500,10,0.5,0.500809202669188,0.999997171806172,0.313557100947946,0.766395785147324,1,earth,0.199611288112008
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.68221424550686
athey2015machine1,mse,2000,10,0.5,0.320355156669393,0.751062070019543,0.604415699839592,0.582037845393643,1,kriging,0.00489875190834988
