data,stat,n,p,sample.fraction,min.node.size,mtry,alpha,imbalance.penalty,tuned,method,value
xlearners4,mse,500,10,0.5,0.176888028392568,0.518791379174218,0.120165811851621,0.993560047354549,1,kriging,0.00584467657556048
xlearners4,mse,500,10,0.5,0.0239255542401224,0.831546730129048,0.176115568727255,0.915302754146978,1,earth,0.0113356718679913
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0114461652148886
xlearners4,mse,500,10,0.5,0.214995798654854,0.831237084232271,0.0735403213184327,0.826113976538181,1,kriging,0.0108622777997877
xlearners4,mse,500,10,0.5,0.010778536554426,0.934619435109198,0.131154030794278,0.987280059605837,1,earth,0.013827319569108
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0227081230517289
xlearners1,mse,500,10,0.5,0.00255850446410477,0.694165641441941,0.679192923009396,0.882521454477683,1,kriging,16.7189708461995
xlearners1,mse,500,10,0.5,0.00993397715501487,0.997437448706478,0.0961856062058359,0.985740631120279,1,earth,12.5298707856905
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,15.7042266471604
athey2017estimation2,mse,500,10,0.5,0.399075730703771,0.786981508601457,0.332816110458225,0.665166159626096,1,kriging,1.1791711893786
athey2017estimation2,mse,500,10,0.5,0.639342383248731,0.978346842806786,0.655808326089755,0.0839444065932184,1,earth,1.8187284342021
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.130564077257623
athey2015machine1,mse,2000,10,0.5,0.231974900467321,0.670496399747208,0.1569490050897,0.677684581372887,1,kriging,0.517334401653226
athey2015machine1,mse,2000,10,0.5,0.554006702732295,0.960367479361594,0.573563974350691,0.0184471367392689,1,earth,0.00193392921202236
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.63305454948722
athey2015machine1,mse,2000,10,0.5,0.225678886519745,0.755053472239524,0.394119321135804,0.41868983884342,1,kriging,0.423978849843945
athey2015machine1,mse,2000,10,0.5,0.437166590709239,0.981396036455408,0.801642336184159,0.39452846813947,1,earth,0.000659801529195409
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.23167870755063
athey2017estimation2,mse,2000,10,0.5,0.343277353094891,0.76350470399484,0.176466207718477,0.370135010685772,1,kriging,0.780444290628782
athey2017estimation2,mse,2000,10,0.5,0.378852353896946,0.995954547077417,0.0873495514970273,0.295376747380942,1,earth,0.71332858731759
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0482591180153663
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,1.78291348134424e-06
xlearners6,mse,500,20,0.262696819612756,0.5,0.464642707491294,0.0443709336686879,0.994079214287922,1,earth,9.02079868363481e-07
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,9.20933985049635e-07
xlearners6,mse,2000,20,0.5,0.47242883220315,0.718826492549852,0.16328493040055,0.898623692104593,1,kriging,2.69855613583549e-08
xlearners6,mse,2000,20,0.5,0.46141474833712,0.651561631821096,0.489564046496525,0.671491046901792,1,earth,4.22412979659985e-08
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,5.43236469767424e-08
xlearners6,mse,2000,20,0.5,0.667900609783828,0.367055844282731,0.309683916857466,0.987486990168691,1,kriging,2.89263724408114e-07
xlearners6,mse,2000,20,0.5,0.064467815682292,0.96662673051469,0.257948560174555,0.981282306602225,1,earth,2.92198367843469e-07
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,2.80801601970677e-08
xlearners1,mse,500,10,0.5,0.0982450926676393,0.683655021712184,0.350719509180635,0.998167896643281,1,kriging,13.918782278525
xlearners1,mse,500,10,0.5,0.000737684546038508,0.0121564820874482,0.887371949153021,0.994256933219731,1,earth,16.4603084486388
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,15.6886017071686
athey2017estimation2,mse,2000,10,0.5,0.31109730922617,0.722488963976502,0.534728000639006,0.301065064966679,1,kriging,1.81294494712971
athey2017estimation2,mse,2000,10,0.5,0.340244369348511,0.982285764766857,0.873802858637646,0.567157158395275,1,earth,1.81250637248676
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0766837341959551
athey2015machine1,mse,500,10,0.5,0.352922527119517,0.74911170406267,0.290927428985015,0.789756219601259,1,kriging,0.173820685198722
athey2015machine1,mse,500,10,0.5,0.397034932626411,0.548006009077653,0.737307142466307,0.991732141701505,1,earth,0.00646794798855698
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.32262748296784
athey2017estimation1,mse,2000,10,0.5,0.415911538060755,0.732708545401692,0.560290832305327,0.353792112553492,1,kriging,0.987999098201416
athey2017estimation1,mse,2000,10,0.5,0.000866214977577329,0.414416786283255,0.159058139193803,0.130047914339229,1,earth,0.376078104588186
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0398467129817067
athey2017estimation2,mse,500,10,0.5,0.330586108379066,0.727184625109658,0.609037794638425,0.642667704261839,1,kriging,1.82808607623531
