data,stat,n,p,min.node.size,sample.fraction,mtry,alpha,imbalance.penalty,tuned,method,value
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0678844352456206
athey2015machine1,mse,500,10,0.5,0.261085994774476,0.795612040674314,0.24973761010915,0.712476087734103,1,kriging,0.143262773459832
athey2015machine1,mse,500,10,0.5,0.49142011650838,0.940689747687429,0.405533784069121,0.0483050716575235,1,earth,0.189249073539046
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,1.94641146832264
athey2017estimation2,mse,2000,10,0.5,0.382211717544124,0.851479264441878,0.560615065740421,0.412554001435637,1,kriging,1.90491740148749
athey2017estimation2,mse,2000,10,0.5,0.259232305455953,0.999226495157927,0.917544722091407,0.91441260674037,1,earth,1.90485304807416
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0405112177355608
athey2015machine1,mse,2000,10,0.5,0.363431175006554,0.739394354866818,0.428695247741416,0.603115876205266,1,kriging,0.367108699937099
athey2015machine1,mse,2000,10,0.5,0.447178530972451,0.97648324421607,0.071755318203941,0.0717546630185097,1,earth,0.67898104318126
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.33006719421798
athey2017estimation2,mse,2000,10,0.5,0.31988633563742,0.736412793165073,0.309738502837718,0.453238550573587,1,kriging,0.873109866059974
athey2017estimation2,mse,2000,10,0.5,0.597568340832368,0.770552859408781,0.858335645170882,0.996710744453594,1,earth,1.75232035331611
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0704036599489042
athey2017estimation2,mse,2000,10,0.5,0.372766248881817,0.798070090590045,0.318480529123917,0.333393664797768,1,kriging,0.859710712990066
athey2017estimation2,mse,2000,10,0.5,0.280062454752624,0.641090956050903,0.230986430775374,0.997762175044045,1,earth,0.903148220581278
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0456762909220586
xlearners1,mse,2000,10,0.5,0.0330395116470754,0.897297140443698,0.310459278756753,0.87017527827993,1,kriging,8.05651613783929
xlearners1,mse,2000,10,0.5,0.00331641337834299,0.158303062664345,0.958434923319146,0.884036694187671,1,earth,16.3925512247842
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.64283200488568
athey2017estimation2,mse,2000,10,0.5,0.432072606636211,0.983304472640157,0.510679672472179,0.594981408910826,1,kriging,1.81455852268433
athey2017estimation2,mse,2000,10,0.5,0.535546142142266,0.974419449688867,0.00289406278170645,0.489197592716664,1,earth,0.723822683314018
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0538014862729322
xlearners1,mse,2000,10,0.5,0.0886317105032504,0.587046967586502,0.692025357391685,0.921016407664865,1,kriging,16.2522800067135
xlearners1,mse,2000,10,0.5,0.00648194085806608,0.0601445760112256,0.0937033940572292,0.992031496483833,1,earth,7.16014095882747
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,2.22697314080126
athey2017estimation1,mse,500,10,0.5,0.454042053082958,0.938042224152014,0.39390457700938,0.787569333100691,1,kriging,0.703727173010792
athey2017estimation1,mse,500,10,0.5,0.76506509562023,0.995118301128969,0.238105159252882,0.167197174392641,1,earth,0.553365164201027
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.157190681349113
xlearners4,mse,500,10,0.5,0.137729078531265,0.882372193271294,0.22638426348567,0.895830040797591,1,kriging,0.00142076108799297
xlearners4,mse,500,10,0.5,0.0388028665911406,0.500630884664133,0.01580022694543,0.938038399675861,1,earth,0.00483137109344093
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00837420542378632
athey2017estimation1,mse,500,10,0.5,0.258725955383852,0.805279952008277,0.532840051455423,0.3586112447083,1,kriging,1.02990745868041
athey2017estimation1,mse,500,10,0.5,0.00452658045105636,0.997725462075323,0.557013370096684,0.402436707867309,1,earth,1.03237876549415
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.144998834300185
xlearners4,mse,500,10,0.5,0.0975709185004234,0.803689664462581,0.287388358032331,0.947316359728575,1,kriging,0.000368046860646635
xlearners4,mse,500,10,0.5,0.105949773686007,0.591724763857201,0.0083658779039979,0.987528204452246,1,earth,0.000622029358917686
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00300314751870864
xlearners1,mse,500,10,0.5,0.00180456601083279,0.345898668514565,0.279638606589288,0.525904922513291,1,kriging,19.282419849623
xlearners1,mse,500,10,0.5,0.0140787954442203,0.570791319012642,0.345969351008534,0.971522419247776,1,earth,21.4545291429552
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,21.8162001531955
athey2015machine1,mse,2000,10,0.5,0.380740072345361,0.747368501033634,0.374982680892572,0.602034440496936,1,kriging,0.395822193815607
athey2015machine1,mse,2000,10,0.5,0.402250238927081,0.995601947186515,0.408062925096601,0.476067128591239,1,earth,0.396630642059954
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.36042208757067
xlearners1,mse,500,10,0.5,0.0386430025100708,0.570649571716785,0.679698520107195,0.941578697180375,1,kriging,21.0922126710401
xlearners1,mse,500,10,0.5,0.00017330446280539,0.874311763560399,0.440039514796808,0.841127460123971,1,earth,18.8355758437656
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,20.2556335840208
athey2015machine1,mse,2000,10,0.5,0.442962725646794,0.836622136179358,0.437088056933135,0.552359051769599,1,kriging,0.359432835874017
athey2015machine1,mse,2000,10,0.5,0.00904258457012475,0.530632165027782,0.556918764486909,0.826034893514588,1,earth,0.000243671494514831
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.32770407493023
athey2015machine1,mse,2000,10,0.5,0.256575096165761,0.780313706723973,0.270972325932235,0.613767447881401,1,kriging,0.485380606518641
athey2015machine1,mse,2000,10,0.5,0.427803613478318,0.930368065834045,0.341457979986444,0.384234095690772,1,earth,0.483193437239012
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.65570927431537
xlearners4,mse,500,10,0.5,0.273401517188177,0.839623210253194,0.140457772416994,0.968692164402455,1,kriging,0.002658585229309
xlearners4,mse,500,10,0.5,0.00905948667787015,0.915035393089056,0.577724165050313,0.793456074548885,1,earth,0.00556459451436358
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00921707815108122
xlearners4,mse,2000,10,0.5,0.100694296648726,0.946336428401992,0.0425367397256196,0.884333007968962,1,kriging,0.000572183878010876
xlearners4,mse,2000,10,0.5,0.01957833673805,0.030283757019788,0.212023708969355,0.969932646257803,1,earth,0.000195915303555144
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.000671155292217326
xlearners6,mse,2000,20,0.5,0.328446034574881,0.961629183730111,0.978270457824692,0.946200531441718,1,kriging,6.65110081731114e-08
xlearners6,mse,2000,20,0.5,0.0313996616750956,0.337771636899561,0.234291227767244,0.988842618651688,1,earth,7.08477447930577e-08
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,2.66614015594076e-08
xlearners4,mse,500,10,0.5,0.234896493609995,0.790923560969532,0.534306788351387,0.970986320869997,1,kriging,0.000416005271652238
xlearners4,mse,500,10,0.5,0.0243270911742002,0.992981229908764,0.813905608840287,0.989951701601967,1,earth,0.000105681381144842
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00557713544133984
athey2017estimation2,mse,2000,10,0.5,0.293226615525782,0.732038089772686,0.532384779071435,0.503253561910242,1,kriging,1.76060420833014
athey2017estimation2,mse,2000,10,0.5,0.651219451799989,0.994677447946742,0.409646911779419,0.71222230931744,1,earth,0.955424021963364
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0661056024329379
athey2017estimation1,mse,500,10,0.5,0.387429585680366,0.967354516498744,0.608124527381733,0.667453503003344,1,kriging,0.965101981004934
athey2017estimation1,mse,500,10,0.5,0.0193738506641239,0.932835585670546,0.232538880081847,0.925303564872593,1,earth,0.712135849167324
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.313913418190635
athey2015machine1,mse,2000,10,0.5,0.256739586824551,0.679816076066345,0.403918494936079,0.422981094801798,1,kriging,0.456576021396768
athey2015machine1,mse,2000,10,0.5,0.527342753717676,0.992727153468877,0.776367953047156,0.278219931991771,1,earth,0.00119644075546774
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.65163774218885
athey2017estimation1,mse,2000,10,0.5,0.390710227657109,0.714095025090501,0.60204776073806,0.739174107788131,1,kriging,0.975600685368493
athey2017estimation1,mse,2000,10,0.5,0.470981909194961,0.641605819808319,0.947075935779139,0.644720961805433,1,earth,0.977176734951576
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0278353591849166
athey2015machine1,mse,500,10,0.5,0.313258318929002,0.90614027925767,0.362650404917076,0.536562460241839,1,kriging,0.238836664068323
athey2015machine1,mse,500,10,0.5,0.185334130423144,0.648999495897442,0.488753547891974,0.621491233352572,1,earth,0.0559275438228304
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,3.11576060086586
xlearners6,mse,2000,20,0.5,0.468562677735463,0.631888498086482,0.805858768057078,0.974737726617604,1,kriging,1.14302844593508e-08
xlearners6,mse,2000,20,0.5,0.0141429535578936,0.675084498245269,0.131161986617371,0.981303484644741,1,earth,1.843194390646e-07
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,5.83454630386647e-08
athey2015machine1,mse,2000,10,0.5,0.305174890207127,0.718571839155629,0.293978917179629,0.563079360406846,1,kriging,0.483583687258827
athey2015machine1,mse,2000,10,0.5,0.368091887794435,0.952205724548548,0.165216641500592,0.844169656746089,1,earth,0.502823945327444
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.66650044678575
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,3.75812348037727e-06
xlearners6,mse,500,20,0.555552444653586,0.5,0.80775761930272,0.080968416063115,0.986515092663467,1,earth,2.2478874682129e-06
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,7.15451862390797e-07
athey2017estimation2,mse,2000,10,0.5,0.310335729504004,0.793544033542275,0.490368881495669,0.592233898350969,1,kriging,1.23475473409026
athey2017estimation2,mse,2000,10,0.5,0.642415073234588,0.998621799750254,0.214120355667546,0.819817520212382,1,earth,0.913903131388385
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0738150532403597
xlearners4,mse,500,10,0.5,0.113756923004985,0.743585457559675,0.330758331343532,0.828753236448392,1,kriging,0.00285435592337659
xlearners4,mse,500,10,0.5,0.0436204536817968,0.12451872206293,0.127686152001843,0.994112831074744,1,earth,0.00390230963065295
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00841231328517555
xlearners1,mse,2000,10,0.5,0.0524608509149402,0.665362160885707,0.495893164072186,0.962256127037108,1,kriging,14.7439260672629
xlearners1,mse,2000,10,0.5,0.00668606767430902,0.394330261275172,0.8455805266276,0.988521106541157,1,earth,15.9643027280672
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,1.60756238100859
athey2017estimation1,mse,2000,10,0.5,0.34905667998828,0.669923668494448,0.356845845468342,0.50390734593384,1,kriging,0.473761078305614
athey2017estimation1,mse,2000,10,0.5,0.663715130649507,0.992634134599939,0.149837592849508,0.382914487272501,1,earth,0.411286885656736
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.060977098888441
xlearners1,mse,2000,10,0.5,0.0553845607209951,0.419485223479569,0.557955024763942,0.519134181784466,1,kriging,16.0473454814161
xlearners1,mse,2000,10,0.5,0.00172760291025043,0.247023744042963,0.607448470313102,0.941611086018384,1,earth,16.011996886373
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.12101567157338
athey2017estimation2,mse,2000,10,0.5,0.402896062936634,0.862951844232157,0.384112501284108,0.433496020967141,1,kriging,0.872052761091343
athey2017estimation2,mse,2000,10,0.5,0.293061521369964,0.992095923982561,0.357830398250371,0.180337731493637,1,earth,0.818133243622949
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0528291188468513
xlearners4,mse,2000,10,0.5,0.144588827388361,0.732631273334846,0.170508923940361,0.967016897397116,1,kriging,0.00133548674112195
xlearners4,mse,2000,10,0.5,0.0215726238675416,0.961964758811519,0.0218674470670521,0.943171419203281,1,earth,0.00155996298691632
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00251035705762548
xlearners6,mse,2000,20,0.5,0.938483551610261,0.213655645027757,0.613369852304459,0.988035483518615,1,kriging,3.052872163428e-07
xlearners6,mse,2000,20,0.5,0.0948404618538916,0.417143601225689,0.325505319284275,0.998303586151451,1,earth,4.20601506474063e-06
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,7.69239027157981e-08
xlearners6,mse,500,20,0.5,0.305818384513259,0.638974962290376,0.237560479901731,0.992090827552602,1,kriging,1.06636445992746e-05
xlearners6,mse,500,20,0.5,0.0401105063501745,0.197548471391201,0.916149873519316,0.995469343615696,1,earth,5.2345329287264e-06
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,5.01081782437301e-06
xlearners4,mse,500,10,0.5,0.103293701307848,0.947743142256513,0.323931413469836,0.992028000764549,1,kriging,0.0032969759946413
xlearners4,mse,500,10,0.5,0.023191855289042,0.829571816837415,0.0599825794342905,0.853753859410062,1,earth,0.00555458151392112
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00497037093962801
athey2017estimation1,mse,2000,10,0.5,0.464423635276034,0.730562577955425,0.280133965658024,0.668813907308504,1,kriging,0.4194116712755
athey2017estimation1,mse,2000,10,0.5,0.026769503718242,0.676393835106865,0.181617659749463,0.969716944964603,1,earth,0.410355066565831
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0551572892425249
xlearners4,mse,500,10,0.5,0.173098548082635,0.801932399859652,0.184356709709391,0.957236347021535,1,kriging,0.0122204582681035
xlearners4,mse,500,10,0.5,0.00155390170402825,0.578397908480838,0.0591207111719996,0.937662981916219,1,earth,0.012173912907006
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0105484539966164
xlearners4,mse,2000,10,0.5,0.175577124580741,0.625006534624845,0.0348810863215476,0.99835230759345,1,kriging,0.000868981828551243
xlearners4,mse,2000,10,0.5,0.126309839775786,0.934320288477466,0.012753871968016,0.975711490958929,1,earth,0.000964212693535353
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00156246099546457
xlearners1,mse,500,10,0.5,0.0677126834634691,0.27255239803344,0.413815310457721,0.624877794180065,1,kriging,13.7853130179455
xlearners1,mse,500,10,0.5,0.0238311940338463,0.0176196545362473,0.994011607486755,0.883579849498346,1,earth,17.6312891686612
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,15.6705470718615
athey2015machine1,mse,500,10,0.5,0.319811738561839,0.850254015764222,0.273873511236161,0.692882695933804,1,kriging,0.181350877599797
athey2015machine1,mse,500,10,0.5,0.553163647418842,0.991944345179945,0.0636960316915065,0.176992030581459,1,earth,0.27441580941377
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.26409711075587
xlearners4,mse,500,10,0.5,0.182895399397239,0.819126573391259,0.19931815401651,0.912837562616915,1,kriging,0.00504984306499883
xlearners4,mse,500,10,0.5,0.0628256539348513,0.404551551211625,0.146012472454458,0.952449105447158,1,earth,0.0138980441542441
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0088966443979859
xlearners4,mse,500,10,0.5,0.234308383660391,0.967901533469558,0.309472426306456,0.939058960182592,1,kriging,0.00621279580300775
xlearners4,mse,500,10,0.5,0.336841015843675,0.965362308546901,0.388322906102985,0.998703397810459,1,earth,0.00223288142617045
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0121287461275351
xlearners4,mse,2000,10,0.5,0.116363005014136,0.61612394452095,0.117772839730605,0.840605530422181,1,kriging,0.00242302844302846
xlearners4,mse,2000,10,0.5,0.00913951825350523,0.911315812729299,0.0436584586277604,0.858736963476986,1,earth,0.0046614293087009
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00309453532987243
