data,stat,n,p,min.node.size,sample.fraction,mtry,alpha,imbalance.penalty,tuned,method,value
xlearners6,mse,2000,20,5,0.5,20,0.05,0,0,kriging,1.7572363686265e-06
xlearners6,mse,2000,20,0.921798950992525,0.5,0.667781486641616,0.413220101967454,0.787675888743252,1,earth,7.88415193901358e-08
xlearners6,mse,2000,20,5,0.5,20,0.05,0,0,notune,4.85705898978752e-08
xlearners1,mse,2000,10,0.5,0.00248560006730258,0.770952749066055,0.466108050895855,0.999502189224586,1,kriging,10.459295424821
xlearners1,mse,2000,10,0.5,0.00771693070419133,0.696171654388309,0.130861385026947,0.859532066155225,1,earth,7.59172468957547
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.23611372236415
xlearners4,mse,2000,10,0.5,0.150100016500801,0.730450422968715,0.0454180641099811,0.861212824704126,1,kriging,0.00281742396901968
xlearners4,mse,2000,10,0.5,0.0177807882428169,0.867308138171211,0.0837568989954889,0.86892724246718,1,earth,0.00268596843642745
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00379960254899741
athey2017estimation1,mse,500,10,0.5,0.230402316432446,0.94495764374733,0.537605812307447,0.649974667467177,1,kriging,0.995536086936143
athey2017estimation1,mse,500,10,0.5,0.0514691364951432,0.999195863027126,0.982599249109626,0.446136903716251,1,earth,0.99572651078699
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.206900349370052
athey2017estimation1,mse,2000,10,0.5,0.387368167983368,0.740697952918708,0.431699672248214,0.554185412591323,1,kriging,0.514015439952052
athey2017estimation1,mse,2000,10,0.5,0.68174675386399,0.98452554969117,0.458609697641805,0.744150704238564,1,earth,0.559225021279174
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0317396126700649
athey2017estimation1,mse,2000,10,0.5,0.324193622451276,0.670704708900303,0.529563860269263,0.617628244915977,1,kriging,0.994667456271404
athey2017estimation1,mse,2000,10,0.5,0.50113661121577,0.996771559119225,0.98376829479821,0.746935640694574,1,earth,0.994236472769962
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0727490846383076
xlearners4,mse,500,10,0.5,0.0883842627517879,0.635911294724792,0.0756510244682431,0.96660727635026,1,kriging,0.0166847071817198
xlearners4,mse,500,10,0.5,0.0366981881670654,0.975348158972338,0.823417919455096,0.9070578974206,1,earth,0.0108322824406931
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0256098669105393
athey2017estimation2,mse,2000,10,0.5,0.354140428593382,0.818882542662323,0.526214884594083,0.66316445171833,1,kriging,1.65767054357001
athey2017estimation2,mse,2000,10,0.5,0.554283355595544,0.979093301575631,0.0644629334565252,0.539396297186613,1,earth,0.783101026065748
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.071033769760919
athey2015machine1,mse,2000,10,0.5,0.270354467909783,0.790577565785497,0.389884427655488,0.685855131596327,1,kriging,0.408230109995797
athey2015machine1,mse,2000,10,0.5,0.531150113325566,0.987861233297735,0.40164596028626,0.176914436044171,1,earth,0.445259427098377
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.59765786537832
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,1.6333261274117e-05
