data,stat,n,p,sample.fraction,min.node.size,mtry,alpha,imbalance.penalty,tuned,method,value
xlearners1,mse,500,10,0.5,0.0287910175975412,0.588303751545027,0.714351190952584,0.939295462332666,1,kriging,16.0415149060352
xlearners1,mse,500,10,0.5,0.000172941712662578,0.54075940977782,0.161538345739245,0.931327517377213,1,earth,11.1774066244225
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,14.6047510672632
athey2017estimation2,mse,2000,10,0.5,0.392721537034959,0.736537890741602,0.187252267729491,0.681336456444114,1,kriging,0.864507108276156
athey2017estimation2,mse,2000,10,0.5,0.353165243053809,0.986645812867209,0.35013545374386,0.631217894842848,1,earth,0.910482772361948
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.080604778149274
athey2015machine1,mse,500,10,0.5,0.253934088628739,0.739762081298977,0.413747232872993,0.590988464420661,1,kriging,0.261119634885862
athey2015machine1,mse,500,10,0.5,0.169558054767549,0.997880776645616,0.784391796914861,0.322540764929727,1,earth,0.00707378813230541
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,3.56002442934552
xlearners6,mse,2000,20,0.5,0.893334733322263,0.13284066459164,0.562357672024518,0.989449254702777,1,kriging,6.07734654352594e-08
xlearners6,mse,2000,20,0.5,0.0494498091284186,0.902529263403267,0.93219028855674,0.190589628648013,1,earth,1.04539906840176e-07
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,3.90985451970654e-08
xlearners1,mse,2000,10,0.5,0.0348010833840817,0.433832880109549,0.406501313438639,0.816804917762056,1,kriging,10.0034597149377
xlearners1,mse,2000,10,0.5,0.0306695578619838,0.531374835176393,0.0628897869028151,0.988590048626065,1,earth,9.67525017557645
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,9.12793934327765
athey2015machine1,mse,500,10,0.5,0.265179809881374,0.746418779483065,0.499155224300921,0.638532587094232,1,kriging,0.000188012300804591
athey2015machine1,mse,500,10,0.5,0.00262200855650008,0.945362041238695,0.0904176565818489,0.925353953382,1,earth,0.237785283808254
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,3.22174266071074
xlearners4,mse,2000,10,0.5,0.190496556228027,0.666460684500635,0.0723798386752605,0.977093009278178,1,kriging,0.00116056144957286
xlearners4,mse,2000,10,0.5,0.0403391986619681,0.69766609929502,0.0427125431597233,0.824873692123219,1,earth,0.00150753722102518
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00187524846036183
athey2017estimation1,mse,2000,10,0.5,0.442344967508689,0.644888748414814,0.672828600043431,0.384876730618998,1,kriging,0.956826982432355
athey2017estimation1,mse,2000,10,0.5,0.559025580761954,0.945236983476207,0.245889619924128,0.0397587039042264,1,earth,0.407361955962
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0812436242837547
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,1.01720301022488e-05
xlearners6,mse,500,20,0.315496233291924,0.5,0.785926956450567,0.850794597296044,0.651038846001029,1,earth,1.74879349056468e-05
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,3.50805465759295e-06
athey2015machine1,mse,2000,10,0.5,0.237023737514392,0.733172721462324,0.259859720710665,0.533717138227075,1,kriging,0.436122830771756
athey2015machine1,mse,2000,10,0.5,0.374280796153471,0.976016123779118,0.448457687627524,0.698471059789881,1,earth,0.321199110264672
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.4122408116139
athey2017estimation2,mse,2000,10,0.5,0.322582156397402,0.701643864857033,0.721184944966808,0.586799849756062,1,kriging,1.85952914123002
athey2017estimation2,mse,2000,10,0.5,0.61933959950693,0.964376090094447,0.459712716983631,0.131255731917918,1,earth,1.00472780609782
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0722834613874059
athey2017estimation1,mse,2000,10,0.5,0.515568828908727,0.900171777466312,0.430730097927153,0.605775694362819,1,kriging,0.579862282255971
athey2017estimation1,mse,2000,10,0.5,0.637565645389259,0.982227486558259,0.365670785773546,0.0857601366005838,1,earth,0.453133977192199
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0742948508145794
xlearners6,mse,500,20,0.5,0.828287705080584,0.106489269994199,0.0923809392843395,0.989500268362463,1,kriging,1.6886270390612e-06
xlearners6,mse,500,20,0.5,0.771331914933398,0.281825754558668,0.891425704583526,0.909152162494138,1,earth,8.56783590920792e-06
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,6.12600681752362e-06
athey2017estimation1,mse,2000,10,0.5,0.453907301649451,0.872835616348311,0.691575368167832,0.605244664242491,1,kriging,0.99991109431902
athey2017estimation1,mse,2000,10,0.5,0.622081519337371,0.935402015224099,0.238097759895027,0.372850214596838,1,earth,0.423884323231506
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0462356416500376
xlearners1,mse,2000,10,0.5,0.0247710447292775,0.678867926355451,0.380043379729614,0.646989699918777,1,kriging,10.8389758416511
xlearners1,mse,2000,10,0.5,0.00533139077015221,0.975683325668797,0.559454704867676,0.935969100799412,1,earth,15.995833666253
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,7.88651559496639
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,3.77682938327229e-06
xlearners6,mse,500,20,0.867157289059833,0.5,0.106217642547563,0.0808145750779659,0.998242005007342,1,earth,2.79476667338756e-07
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,2.10515856032687e-06
athey2017estimation1,mse,2000,10,0.5,0.401009208755568,0.795141881098971,0.589556368300691,0.361875467933714,1,kriging,0.999564184259707
athey2017estimation1,mse,2000,10,0.5,0.656930785626173,0.992163610178977,0.197067660745233,0.123870374867693,1,earth,0.321036413024024
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0249556754541948
xlearners1,mse,2000,10,0.5,0.0266949962824583,0.447572621516883,0.486945355078205,0.882470362121239,1,kriging,12.105061994013
xlearners1,mse,2000,10,0.5,0.0258469991385937,0.982095872517675,0.435463938163593,0.827749762916937,1,earth,8.39297558167247
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,1.39600280297321
xlearners1,mse,2000,10,0.5,0.013980882242322,0.561515132663772,0.729428680147976,0.975575050339103,1,kriging,16.1564162662504
xlearners1,mse,2000,10,0.5,0.0270236793439835,0.815767269581556,0.427608092548326,0.948581744916737,1,earth,9.94863237357441
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,4.44084562148891
athey2017estimation1,mse,2000,10,0.5,0.556440007174388,0.801033405819908,0.458004759857431,0.550325118470937,1,kriging,0.618468076869488
athey2017estimation1,mse,2000,10,0.5,0.0233509715180844,0.99962833779864,0.197914876276627,0.820081591140479,1,earth,0.439584237802029
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0484870805760279
xlearners1,mse,500,10,0.5,0.0160072615835816,0.368312831269577,0.545811162563041,0.796377619262785,1,kriging,17.6668957570063
xlearners1,mse,500,10,0.5,0.00796617916785181,0.288194826804101,0.205590976634994,0.991956702200696,1,earth,13.8843983390308
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,14.9345069547704
xlearners6,mse,500,20,0.5,0.425229521235451,0.280317753087729,0.919651631033048,0.827637279639021,1,kriging,2.88462764020137e-07
xlearners6,mse,500,20,0.5,0.581557739293203,0.312258359976113,0.0820193614345044,0.504117620876059,1,earth,4.12960374030411e-07
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,2.62674748068825e-06
athey2017estimation2,mse,500,10,0.5,0.189590633613989,0.868632679339498,0.573435375699773,0.575280967634171,1,kriging,2.07539000181284
athey2017estimation2,mse,500,10,0.5,0.517601839499548,0.905058986274526,0.351966718677431,0.19663917995058,1,earth,1.17721024180849
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.198608882037282
athey2017estimation2,mse,2000,10,0.5,0.390827088151127,0.764854632550851,0.758536384673789,0.334297744790092,1,kriging,1.81323420761341
athey2017estimation2,mse,2000,10,0.5,0.259651729604229,0.793148528086022,0.62505180737935,0.521945806220174,1,earth,1.81555607232927
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0670205048240864
xlearners6,mse,2000,20,0.5,0.914736402453855,0.98188432212919,0.894024653593078,0.969314289512113,1,kriging,4.44795461270532e-07
xlearners6,mse,2000,20,0.5,0.0552324990276247,0.174499031389132,0.128012892324477,0.995644807815552,1,earth,2.48614220194833e-06
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,4.27964529433235e-08
athey2015machine1,mse,2000,10,0.5,0.289221303537488,0.702496183337644,0.432722961064428,0.516615620581433,1,kriging,0.387398366444369
athey2015machine1,mse,2000,10,0.5,0.361466148169711,0.986418775748461,0.973628241801634,0.125963257625699,1,earth,0.00189662959882157
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.58067477661775
athey2015machine1,mse,2000,10,0.5,0.298064407892525,0.726377659710124,0.362397596705705,0.601477090269327,1,kriging,0.441978853530111
athey2015machine1,mse,2000,10,0.5,0.0649782274849713,0.619487254880369,0.449240517802536,0.999535460490733,1,earth,0.305953617953788
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.3544347833894
athey2015machine1,mse,500,10,0.5,0.265463268617168,0.81910628802143,0.566775315208361,0.74623956461437,1,kriging,0.0174252140815296
athey2015machine1,mse,500,10,0.5,0.231003309832886,0.999148625181988,0.283427765127271,0.416515555465594,1,earth,0.201163341214406
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.45813088281622
athey2017estimation2,mse,500,10,0.5,0.238477313891053,0.816425238503143,0.320066282525659,0.629690535832196,1,kriging,1.20458074178754
athey2017estimation2,mse,500,10,0.5,0.346142270835117,0.82098271115683,0.389119182480499,0.774957776535302,1,earth,1.29875047656666
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0566858265971408
