data,stat,n,p,min.node.size,sample.fraction,mtry,alpha,imbalance.penalty,tuned,method,value
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,6.39439963142245e-05
xlearners6,mse,500,20,0.072069454472512,0.5,0.834354693768546,0.858718518866226,0.0423867104109377,1,earth,1.45135209213804e-05
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,9.22002985896391e-06
xlearners4,mse,2000,10,0.5,0.156357027590275,0.49391098250635,0.0109878843650222,0.852358729112893,1,kriging,0.00256628880798626
xlearners4,mse,2000,10,0.5,0.0148330966476351,0.654864180833101,0.00505706667900085,0.378648831276223,1,earth,0.00403896758626668
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00421407410590838
athey2017estimation2,mse,500,10,0.5,0.199832430109382,0.83831585990265,0.481594651471823,0.545500797918066,1,kriging,1.57168293767078
athey2017estimation2,mse,500,10,0.5,0.385450800182298,0.998028823174536,0.928803155897185,0.622418935643509,1,earth,2.01998203806285
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.108893901867761
athey2015machine1,mse,500,10,0.5,0.257794725243002,0.734860258875415,0.560047862352803,0.954132797196507,1,kriging,7.79348230275103e-05
athey2015machine1,mse,500,10,0.5,0.227412280859426,0.658290249528363,0.276972921099514,0.220330295851454,1,earth,0.245951643465859
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.78132794833214
athey2017estimation1,mse,2000,10,0.5,0.465791658731177,0.845249145524576,0.266452999785542,0.326107234461233,1,kriging,0.403047071742126
athey2017estimation1,mse,2000,10,0.5,0.598550989758223,0.970726689789444,0.148522634524852,0.703898618230596,1,earth,0.412758667070498
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0386892920421271
athey2017estimation2,mse,500,10,0.5,0.285298191476613,0.92731748544611,0.401476567611098,0.507702376693487,1,kriging,1.25396420762505
athey2017estimation2,mse,500,10,0.5,0.0736448303796351,0.68417032668367,0.463383603608236,0.97936279210262,1,earth,1.45188104965452
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.179954140164797
xlearners4,mse,500,10,0.5,0.211926845135167,0.580634239595383,0.0356095328461379,0.953522140625864,1,kriging,0.00280434417612903
xlearners4,mse,500,10,0.5,0.0206637964583933,0.497986659174785,0.0216933952178806,0.99486737838015,1,earth,0.00252183948369161
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00662551830210406
xlearners6,mse,2000,20,0.5,0.401788847288117,0.209531451109797,0.932198739144951,0.950645444914699,1,kriging,7.18706164067328e-07
xlearners6,mse,2000,20,0.5,0.56001718249172,0.492944559780881,0.971649610903114,0.326613948913291,1,earth,7.91701838791852e-07
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,3.58224481317581e-08
xlearners1,mse,2000,10,0.5,0.0881507529411465,0.460330973146483,0.329674936830997,0.799758323701099,1,kriging,10.5830272037468
xlearners1,mse,2000,10,0.5,0.0322861569002271,0.899892733898014,0.263383579906076,0.88590271724388,1,earth,10.4547708079224
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,10.8110121190329
xlearners4,mse,2000,10,0.5,0.120296520413831,0.656717083416879,0.05782785336487,0.918997971341014,1,kriging,0.00718439598982007
xlearners4,mse,2000,10,0.5,0.0677045152988285,0.816811017226428,0.0777046415023506,0.763726864010096,1,earth,0.00629310214249099
