data,stat,n,p,min.node.size,sample.fraction,mtry,alpha,imbalance.penalty,tuned,method,value
athey2017estimation2,mse,2000,10,0.5,0.609412224963307,0.93765269825235,0.00725333765149117,0.608086216263473,1,earth,0.749486976012859
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0877652192092082
xlearners6,mse,500,20,0.5,0.952175605343655,0.593378680292517,0.264964239206165,0.981195537839085,1,kriging,1.54550049155352e-06
xlearners6,mse,500,20,0.5,0.998283190419897,0.549961254000664,0.756878518033773,0.57845894061029,1,earth,2.3720037024296e-06
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,5.44738325845283e-07
xlearners4,mse,2000,10,0.5,0.206338652409613,0.615492070326582,0.0319706755690277,0.884988717734814,1,kriging,0.00109567475985864
xlearners4,mse,2000,10,0.5,0.0802141667809337,0.898811030667275,0.0703986308071762,0.961626414908096,1,earth,0.000480689831939157
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00154914538627366
xlearners4,mse,2000,10,0.5,0.149104092735797,0.850595343625173,0.0834293011575937,0.89102083304897,1,kriging,0.00129932657032996
xlearners4,mse,2000,10,0.5,0.109061790397391,0.133666235255077,0.0128800056409091,0.930350259644911,1,earth,0.00147218553102765
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00341473199365056
athey2017estimation1,mse,500,10,0.5,0.346665073884651,0.846209869720042,0.575845529325306,0.736103846924379,1,kriging,0.981660198334795
athey2017estimation1,mse,500,10,0.5,0.599667228059843,0.991326137213036,0.674426974263042,0.638330976944417,1,earth,0.981735382143552
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.123345848165395
athey2015machine1,mse,500,10,0.5,0.163169902516529,0.719580487115309,0.560482329921797,0.723965875804424,1,kriging,0.00013763082059406
athey2015machine1,mse,500,10,0.5,0.594295045826584,0.993274639127776,0.398625076049939,0.408838015282527,1,earth,0.21597755431849
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.78840281084759
xlearners4,mse,2000,10,0.5,0.0860534771345556,0.800505252555013,0.0837548258714378,0.927211945410818,1,kriging,0.00106600457001402
xlearners4,mse,2000,10,0.5,0.0365099799819291,0.334523576078936,0.118918949272484,0.998671334935352,1,earth,0.000980263955921465
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00148205248884973
xlearners1,mse,500,10,0.5,0.0251486508641392,0.85915471916087,0.527723016915843,0.787389568984509,1,kriging,17.3350616048398
xlearners1,mse,500,10,0.5,0.020968007389456,0.80469355196692,0.0204003474209458,0.977150958031416,1,earth,11.4022609872839
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,14.2107855294366
athey2017estimation1,mse,500,10,0.5,0.336880573770031,0.765327216591686,0.52079431572929,0.4728622676339,1,kriging,1.03645636580478
athey2017estimation1,mse,500,10,0.5,0.166568496264517,0.999485273147002,0.63340360019356,0.354705696227029,1,earth,1.03570857019507
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.187043280088743
athey2017estimation2,mse,2000,10,0.5,0.413107051048428,0.86953579611145,0.691850535571575,0.595945454901084,1,kriging,1.74846116369019
athey2017estimation2,mse,2000,10,0.5,0.46979546896182,0.989420652156696,0.905942739685997,0.250565215712413,1,earth,1.74809016085419
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0550012027409811
xlearners1,mse,500,10,0.5,0.0740402487572283,0.724345422582701,0.361585410078987,0.953863387461752,1,kriging,10.8534261648501
xlearners1,mse,500,10,0.5,0.0186662967316806,0.240574619965628,0.955209065461531,0.959785238839686,1,earth,16.05513527798
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,14.6863988331701
xlearners1,mse,500,10,0.5,0.0327890051994473,0.0650545686949044,0.465420017018914,0.806077865883708,1,kriging,31.0488270571501
xlearners1,mse,500,10,0.5,0.00611936300992966,0.154973875265568,0.933388200355694,0.965696405619383,1,earth,33.3645897567569
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,28.1620462730704
athey2017estimation1,mse,2000,10,0.5,0.409506338648498,0.689136499539018,0.710834607714787,0.352031061658636,1,kriging,0.963126741276875
athey2017estimation1,mse,2000,10,0.5,0.685743833426386,0.97888376750052,0.960026419954374,0.411353052593768,1,earth,0.962919424521646
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0326989099156018
athey2017estimation2,mse,2000,10,0.5,0.367973402375355,0.721642639255151,0.565374712459743,0.542208484839648,1,kriging,1.73849798445372
athey2017estimation2,mse,2000,10,0.5,0.603778126882389,0.999884140212089,0.797680843155831,0.879803425865248,1,earth,1.7384170383126
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.081767250342227
xlearners4,mse,500,10,0.5,0.0902850662823766,0.835902881575748,0.0819723485037684,0.983679179102182,1,kriging,0.0133993517844745
xlearners4,mse,500,10,0.5,0.00597637402825058,0.561265847878531,0.0325783682055771,0.997854924760759,1,earth,0.0126645296059697
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.019130663239795
xlearners4,mse,500,10,0.5,0.18184459884651,0.981950518442318,0.0804364341311157,0.949094652896747,1,kriging,0.0241574341787514
xlearners4,mse,500,10,0.5,0.0842586425133049,0.367699621012434,0.0428523700684309,0.974712883820757,1,earth,0.0291564139897262
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0323807323550456
xlearners1,mse,500,10,0.5,0.0482291602529585,0.44710690388456,0.0623040834907442,0.933968152850866,1,kriging,19.6213615011844
xlearners1,mse,500,10,0.5,0.013627507025376,0.910926857730374,0.365672509651631,0.897571400739253,1,earth,21.8097186541199
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,17.7680783624613
xlearners4,mse,500,10,0.5,0.20873837149702,0.811794063076377,0.305490016937256,0.971750527387485,1,kriging,0.00750275779841821
xlearners4,mse,500,10,0.5,0.0793832680210471,0.718611661577597,0.00382711412385106,0.972981950268149,1,earth,0.0146912882188978
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0178611657080667
athey2017estimation2,mse,2000,10,0.5,0.21854363149032,0.666007284075022,0.588378110900521,0.519613959128037,1,kriging,1.75776217611663
athey2017estimation2,mse,2000,10,0.5,0.499325536424294,0.981427853228524,0.565227176062763,0.826466145459563,1,earth,1.75778964645973
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0631765914277248
athey2015machine1,mse,2000,10,0.5,0.279829167062417,0.742739342618734,0.335806810529903,0.459586906479672,1,kriging,0.439046120621642
athey2015machine1,mse,2000,10,0.5,0.00392941082827747,0.94532892643474,0.205163585022092,0.416224420070648,1,earth,0.484602801172251
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.41320952896862
athey2017estimation1,mse,500,10,0.5,0.325997137697414,0.929625543765724,0.417359302053228,0.456428244244307,1,kriging,0.6977235589278
athey2017estimation1,mse,500,10,0.5,0.145186606096104,0.999345515854657,0.0677061909809709,0.969640733906999,1,earth,0.625992790714024
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.147418201150806
xlearners6,mse,2000,20,0.5,0.318425352452323,0.96728074317798,0.473069791449234,0.979544740635902,1,kriging,1.20282041711388e-06
xlearners6,mse,2000,20,0.5,0.181280365213752,0.913507051300257,0.240303551545367,0.991505309706554,1,earth,5.35635710788211e-06
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,1.50325572812127e-07
xlearners4,mse,2000,10,0.5,0.116697424789891,0.983950437745079,0.0937482449226081,0.981129731517285,1,kriging,0.00192954254960972
xlearners4,mse,2000,10,0.5,0.00814281939528883,0.964412780012935,0.131635112455115,0.925808500731364,1,earth,0.00192880936582803
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00320754535742223
xlearners4,mse,500,10,0.5,0.112592521589249,0.642582336906344,0.0326848616823554,0.943306534085423,1,kriging,0.0143267132986183
xlearners4,mse,500,10,0.5,0.10636095656082,0.298985174158588,0.0232277892064303,0.957190355751663,1,earth,0.0110510287774688
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00722565463695443
athey2017estimation1,mse,2000,10,0.5,0.40244811703451,0.863109319470823,0.439772396348417,0.556947430362925,1,kriging,0.543897422822328
athey2017estimation1,mse,2000,10,0.5,0.024686592631042,0.968704177066684,0.0655646265950054,0.145623485324904,1,earth,0.327589926186662
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0421232366332947
athey2017estimation1,mse,500,10,0.5,0.389408710878342,0.909008691087365,0.85072295833379,0.540018391562626,1,kriging,0.957375571033742
athey2017estimation1,mse,500,10,0.5,0.401918101124465,0.56530374288559,0.202846431173384,0.866252857958898,1,earth,0.62944659284172
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.221234993566123
xlearners1,mse,2000,10,0.5,0.0122952999081463,0.534612593473867,0.255135545507073,0.933740377193317,1,kriging,8.784944682623
xlearners1,mse,2000,10,0.5,0.00255261571146548,0.894998408621177,0.00397441093809903,0.628943729680032,1,earth,8.83644093199266
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,7.65016203428771
athey2017estimation2,mse,2000,10,0.5,0.424603492021561,0.764593422412872,0.418390899663791,0.692723961314186,1,kriging,1.01225677347904
athey2017estimation2,mse,2000,10,0.5,0.556894831592217,0.997419734252617,0.625145577127114,0.409148720093071,1,earth,1.85638315165405
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0851792998233759
xlearners1,mse,2000,10,0.5,0.0481811205390841,0.659665039973333,0.302358431974426,0.642107638763264,1,kriging,6.67919994155176
xlearners1,mse,2000,10,0.5,0.000566306291148067,0.789955455577001,0.901892573572695,0.512716429540887,1,earth,16.0740155776371
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,1.70656811921783
xlearners6,mse,500,20,0.5,0.331052669323981,0.711069470737129,0.260856508975849,0.999055486405268,1,kriging,1.41244731190027e-06
xlearners6,mse,500,20,0.5,0.202010980108753,0.926335690310225,0.404135033488274,0.995448398869485,1,earth,5.02961383377448e-06
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,6.09692917592328e-06
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,2.53887160639807e-06
xlearners6,mse,500,20,0.0718931599985808,0.5,0.945845569251105,0.787285915343091,0.924729545833543,1,earth,1.13777238397695e-06
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,2.0173322200107e-06
athey2017estimation2,mse,2000,10,0.5,0.375840012216941,0.742255271645263,0.528367874911055,0.569332130718976,1,kriging,1.81108451156406
athey2017estimation2,mse,2000,10,0.5,0.621094937901944,0.998568271519616,0.2516090630088,0.0564906594809145,1,earth,0.745157876903512
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0419284277730011
athey2017estimation2,mse,2000,10,0.5,0.388294476317242,0.854533588979393,0.496769700665027,0.34636049112305,1,kriging,1.44525908843404
athey2017estimation2,mse,2000,10,0.5,0.441636323928833,0.999685893766582,0.249772901646793,0.568938543321565,1,earth,0.881644965661911
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0672268329746044
athey2017estimation1,mse,500,10,0.5,0.347120909020305,0.986941358307377,0.573203283827752,0.493243439821526,1,kriging,0.988745594791115
athey2017estimation1,mse,500,10,0.5,0.0200495515018702,0.875750865787268,0.0197465354576707,0.904476559488103,1,earth,0.580978892079399
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0968519653042185
xlearners6,mse,500,20,0.5,0.355841067852452,0.219564789440483,0.0614620437845588,0.943648567190394,1,kriging,4.21371085240851e-08
xlearners6,mse,500,20,0.5,0.0906565128825605,0.00572436861693859,0.462486041709781,0.99756901524961,1,earth,8.53580753316216e-05
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,1.15802861597104e-06
xlearners4,mse,500,10,0.5,0.153859139420092,0.869153009029105,0.0906650258693844,0.988562507089227,1,kriging,0.00175761740889176
xlearners4,mse,500,10,0.5,0.0416800731327385,0.910575758432969,0.0382814719341695,0.96192792779766,1,earth,0.00651251050252648
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00677344773957301
xlearners4,mse,500,10,0.5,0.187453111866489,0.407029661117122,0.0505967480130494,0.92774660862051,1,kriging,0.0175936726746088
xlearners4,mse,500,10,0.5,0.0993370821233839,0.00492183002643287,0.0877153587061912,0.98690012190491,1,earth,0.0181131833753348
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0207391423152588
athey2015machine1,mse,2000,10,0.5,0.349913720274344,0.770065337186679,0.353662320179865,0.464965860592201,1,kriging,0.473977743359498
athey2015machine1,mse,2000,10,0.5,0.0785047851968557,0.943681378848851,0.191379208350554,0.631996168754995,1,earth,0.516820776573597
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.68760263041231
athey2017estimation1,mse,2000,10,0.5,0.420574334682897,0.718644650420174,0.596929524559528,0.517622986808419,1,kriging,0.995134762528507
athey2017estimation1,mse,2000,10,0.5,0.716282748151571,0.995577120687813,0.370992776937783,0.9723705353681,1,earth,0.515158615911544
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0637656337056653
xlearners6,mse,2000,20,0.5,0.0327692541759461,0.630508029134944,0.768745130160823,0.987220496637747,1,kriging,9.73981294759234e-07
xlearners6,mse,2000,20,0.5,0.0652446602471173,0.0712740845046937,0.00746189057826996,0.976778390351683,1,earth,7.26335527402586e-07
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,1.21358726165968e-07
xlearners1,mse,500,10,0.5,0.0486454786732793,0.650613232282922,0.344766800757498,0.928010295610875,1,kriging,14.5354996370152
xlearners1,mse,500,10,0.5,0.0614867068361491,0.83015351742506,0.906357773812488,0.957862969720736,1,earth,17.1232331818213
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,15.5282331178485
xlearners1,mse,500,10,0.5,0.072960871970281,0.518572519067675,0.36488504242152,0.899144902825356,1,kriging,16.8964619780332
xlearners1,mse,500,10,0.5,0.0224630967713892,0.924179589608684,0.873939066659659,0.990918565774336,1,earth,17.9052459629287
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,17.3765503594909
athey2015machine1,mse,2000,10,0.5,0.353052455931902,0.758674826705828,0.561361111467704,0.618109014350921,1,kriging,1.00877505435537e-05
athey2015machine1,mse,2000,10,0.5,0.351539706811309,0.997162896441296,0.839590104529634,0.209806744707748,1,earth,4.71123603783784e-05
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.62666711379846
xlearners4,mse,500,10,0.5,0.104055747389793,0.833435603883117,0.378770868992433,0.947212731465697,1,kriging,0.00050420633320267
xlearners4,mse,500,10,0.5,0.000392732210457325,0.799030973576009,0.941192334517837,0.995795036666095,1,earth,0.000238690047055728
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00389591624938055
xlearners1,mse,2000,10,0.5,0.00427946145646274,0.565176045522094,0.702527461340651,0.910606021760032,1,kriging,15.9941732890643
xlearners1,mse,2000,10,0.5,0.00235539488494396,0.694573838496581,0.36395148281008,0.980578847927973,1,earth,9.66174220551856
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,4.37407353644151
xlearners1,mse,500,10,0.5,0.0228251691441983,0.151106276083738,0.0270536183379591,0.908934614388272,1,kriging,13.5240635426197
xlearners1,mse,500,10,0.5,0.0557646537199616,0.674636428477243,0.00659102527424693,0.974646425340325,1,earth,14.0236991459628
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,15.6984125634014
athey2017estimation1,mse,2000,10,0.5,0.4023915277794,0.698904147837311,0.540918005164713,0.628924222663045,1,kriging,0.985646075629503
athey2017estimation1,mse,2000,10,0.5,0.242108240257949,0.759079224662855,0.367207110160962,0.572541423607618,1,earth,0.4759343528376
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0445900922438851
xlearners1,mse,2000,10,0.5,0.00235522422008216,0.711332917911932,0.0598127825651318,0.887792041990906,1,kriging,7.43559281641951
xlearners1,mse,2000,10,0.5,0.00257455511018634,0.706170547753572,0.502434756373987,0.966159904608503,1,earth,15.9744933574255
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,2.8107871381517
athey2017estimation2,mse,500,10,0.5,0.221092717722058,0.846103034215048,0.499673994258046,0.707168876659125,1,kriging,1.60317355135183
athey2017estimation2,mse,500,10,0.5,0.101689341012388,0.998484750511125,0.501683029811829,0.623273794073611,1,earth,1.60703455618835
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0873414349169399
