data,stat,n,p,sample.fraction,min.node.size,mtry,alpha,imbalance.penalty,tuned,method,value
athey2017estimation2,mse,2000,10,0.5,0.306976815219969,0.799329460831359,0.467314220033586,0.486217566765845,1,kriging,0.957467015246237
athey2017estimation2,mse,2000,10,0.5,0.371094278758392,0.915781214600429,0.925514962058514,0.427981432760134,1,earth,1.75475706034554
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0611893010654561
athey2017estimation1,mse,2000,10,0.5,0.469737112987787,0.804157354170457,0.614549018908292,0.778881693724543,1,kriging,0.950492115149444
athey2017estimation1,mse,2000,10,0.5,0.563847995363176,0.908967208350077,0.258842573734,0.301654704613611,1,earth,0.428656693644371
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0691884331431371
athey2017estimation2,mse,2000,10,0.5,0.281156306387857,0.682545653544366,0.341331497998908,0.633413903648034,1,kriging,0.87498300278746
athey2017estimation2,mse,2000,10,0.5,0.56663528829813,0.979101391974837,0.137897589476779,0.678410241613165,1,earth,0.800039714310048
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0634601436412602
athey2017estimation2,mse,500,10,0.5,0.212456160690635,0.852084534242749,0.498774200677872,0.568130649160594,1,kriging,1.66802924282056
athey2017estimation2,mse,500,10,0.5,0.00292776501737535,0.994616833748296,0.492484483635053,0.776006683008745,1,earth,1.48323761187079
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.15407866090275
xlearners6,mse,500,20,0.5,0.485837841173634,0.303222700254992,0.977788724238053,0.996338229160756,1,kriging,4.48666768633594e-06
xlearners6,mse,500,20,0.5,0.868008114863187,0.506359906634316,0.519232114544138,0.174029859481379,1,earth,5.82026118395882e-08
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,2.11329235207108e-06
xlearners1,mse,500,10,0.5,0.0649774237535894,0.513371471781284,0.268380728317425,0.905375398695469,1,kriging,15.5531463565074
xlearners1,mse,500,10,0.5,0.00839590933173895,0.207155333133414,0.427854509325698,0.980050169629976,1,earth,16.756180040747
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,16.2574429676481
athey2015machine1,mse,500,10,0.5,0.228648964548483,0.747185312211514,0.651725249132141,0.639767244225368,1,kriging,0.0716928519712511
athey2015machine1,mse,500,10,0.5,0.437251443741843,0.993661040673032,0.346862801117823,0.419637962710112,1,earth,0.293965536715349
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.55803093213853
athey2015machine1,mse,500,10,0.5,0.380522502353415,0.801496335770935,0.633062064182013,0.406376949744299,1,kriging,0.00472555457992634
athey2015machine1,mse,500,10,0.5,0.365014048526064,0.989448058186099,0.318525608163327,0.809214865323156,1,earth,0.187533114151623
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.54406011545289
athey2017estimation2,mse,500,10,0.5,0.291875351686031,0.747807327192277,0.424208046169952,0.579453609185293,1,kriging,1.3148807214371
athey2017estimation2,mse,500,10,0.5,0.0837010107934475,0.995665796799585,0.421451435657218,0.0149458472151309,1,earth,1.13144785943781
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.282881460892108
xlearners1,mse,2000,10,0.5,0.0238621348980814,0.668460619868711,0.42317341407761,0.8554373444058,1,kriging,9.37564579939897
