data,stat,n,p,min.node.size,sample.fraction,mtry,alpha,imbalance.penalty,tuned,method,value
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,6.45539840972481e-06
xlearners6,mse,500,20,0.816421824274585,0.5,0.704927911283448,0.132875952403992,0.260487073799595,1,earth,2.32328179088051e-06
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,4.59967512514942e-06
xlearners6,mse,500,20,0.5,0.147299657342955,0.916456330800429,0.280489730648696,0.3634402458556,1,kriging,1.7413905591386e-08
xlearners6,mse,500,20,0.5,0.956441146787256,0.991957989288494,0.145006862469018,0.868826825870201,1,earth,2.44300629142296e-08
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,9.46386424948237e-07
athey2017estimation2,mse,2000,10,0.5,0.297537503996864,0.771099682664499,0.603350868681446,0.549579291371629,1,kriging,1.74526092285381
athey2017estimation2,mse,2000,10,0.5,0.00276883714832366,0.792395764030516,0.496964910067618,0.407316474243999,1,earth,1.37692432688097
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0458168511847751
xlearners1,mse,500,10,0.5,0.120295386295766,0.706972659099847,0.390651036985219,0.870936968596652,1,kriging,17.1126565813498
xlearners1,mse,500,10,0.5,0.0750760138034821,0.952226208988577,0.230600500013679,0.975835682591423,1,earth,17.6646120477684
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,16.920769621711
athey2017estimation2,mse,500,10,0.5,0.331482351291925,0.899820522405207,0.369553798343986,0.779661808628589,1,kriging,1.3005395302398
athey2017estimation2,mse,500,10,0.5,0.527130153262988,0.996723650023341,0.758888082811609,0.926862812833861,1,earth,1.80308138208339
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.382273321581112
athey2017estimation1,mse,2000,10,0.5,0.488178371451795,0.742100505623966,0.651450018398464,0.607591305859387,1,kriging,0.984167892808828
athey2017estimation1,mse,2000,10,0.5,0.562100983923301,0.980910954996943,0.68593068420887,0.196793425129727,1,earth,0.984767537751881
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0795826165489377
athey2015machine1,mse,500,10,0.5,0.261425460455939,0.715221855556592,0.539156011072919,0.627216741675511,1,kriging,0.0257671638271416
athey2015machine1,mse,500,10,0.5,0.468653299147263,0.991453198948875,0.914707705145702,0.299713152227923,1,earth,0.0209076824772379
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,3.15650523671337
athey2017estimation1,mse,2000,10,0.5,0.49903346830979,0.692340130684897,0.383040665416047,0.387159804347903,1,kriging,0.470633561449025
athey2017estimation1,mse,2000,10,0.5,0.712928576162085,0.950158037943766,0.407344869105145,0.696292849024758,1,earth,0.518619835776221
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0570457915859005
athey2017estimation2,mse,2000,10,0.5,0.394394237780944,0.79974405025132,0.568568593356758,0.614598647225648,1,kriging,1.79959216301536
athey2017estimation2,mse,2000,10,0.5,0.435003698104993,0.998031228082255,0.18194852815941,0.619415857130662,1,earth,0.856101257118772
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0398526589627791
athey2017estimation1,mse,2000,10,0.5,0.478481761645526,0.770113720791414,0.262557952664793,0.336735660908744,1,kriging,0.375858793945627
athey2017estimation1,mse,2000,10,0.5,0.679859653115273,0.989088743226603,0.86408401816152,0.88475249754265,1,earth,0.97151968951851
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0394065165455236
xlearners1,mse,2000,10,0.5,0.0652385998982936,0.712283574277535,0.548692692071199,0.964286697097123,1,kriging,16.016810765889
xlearners1,mse,2000,10,0.5,0.00378828309476376,0.779173626098782,0.302211966132745,0.874655483057722,1,earth,8.40805339624543
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,2.1173728374275
xlearners4,mse,500,10,0.5,0.104456217726693,0.833682594355196,0.301784576382488,0.937698311172426,1,kriging,0.000286275684240952
xlearners4,mse,500,10,0.5,0.0358139264862984,0.786994921276346,0.0424806838855147,0.886689000297338,1,earth,0.000874205032270588
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00181521009958008
athey2015machine1,mse,500,10,0.5,0.240182384150103,0.753085729200393,0.495499483309686,0.546606720192358,1,kriging,0.0101406310694415
athey2015machine1,mse,500,10,0.5,0.00547697534784675,0.990046978695318,0.252133970381692,0.907703603152186,1,earth,0.187353387881253
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.68707314898006
athey2015machine1,mse,2000,10,0.5,0.414567700820044,0.7741520521231,0.507080400595441,0.79798109550029,1,kriging,0.00598440339637431
athey2015machine1,mse,2000,10,0.5,0.438964046072215,0.99741820152849,0.445626495406032,0.130633700406179,1,earth,0.411735654429868
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.34616041793534
xlearners1,mse,500,10,0.5,0.0614235806278884,0.747683125548065,0.615563001018018,0.836042193463072,1,kriging,16.3250295910452
xlearners1,mse,500,10,0.5,0.000612423289567232,0.302573497407138,0.370272514177486,0.98119156062603,1,earth,13.9042423394762
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,13.9499509248132
xlearners6,mse,2000,20,0.5,0.18010158254765,0.728400734718889,0.865379964234307,0.973125432850793,1,kriging,1.14924191883958e-05
xlearners6,mse,2000,20,0.5,0.280903917737305,0.454099814640358,0.13806634186767,0.99817353556864,1,earth,5.60448548040567e-06
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,2.52563911779153e-08
athey2017estimation1,mse,500,10,0.5,0.348170354263857,0.841548827243969,0.409312182338908,0.454961366485804,1,kriging,0.641836614239638
athey2017estimation1,mse,500,10,0.5,0.77070054737851,0.941672773333266,0.378437856212258,0.0408268820028752,1,earth,0.530167235429187
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0836502706638471
athey2017estimation1,mse,2000,10,0.5,0.370800147531554,0.680037156213075,0.388350777328014,0.714369440451264,1,kriging,0.510873403482498
athey2017estimation1,mse,2000,10,0.5,0.747482740785927,0.998907404020429,0.313366314861923,0.463179538259283,1,earth,0.440283109876294
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0561079722572939
xlearners4,mse,2000,10,0.5,0.267559605650604,0.789396560518071,0.012003920506686,0.838592040585354,1,kriging,0.00182915467966921
xlearners4,mse,2000,10,0.5,0.0782605642452836,0.887022780254483,0.00878177164122462,0.761245469562709,1,earth,0.00200175998915213
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00248114770669946
athey2017estimation2,mse,2000,10,0.5,0.384411879582331,0.799791291821748,0.766542080324143,0.598082068143412,1,kriging,1.73789198944879
athey2017estimation2,mse,2000,10,0.5,0.698406573617831,0.990941370371729,0.92106879176572,0.318785150768235,1,earth,1.73778645724059
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.09235220090319
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,2.74618711329069e-06
xlearners6,mse,500,20,0.74128874251619,0.5,0.636699339607731,0.654742293525487,0.530363745754585,1,earth,6.72366625116291e-07
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,1.55346698483565e-06
xlearners4,mse,2000,10,0.5,0.19098849198781,0.546957282582298,0.047455535735935,0.929060591384768,1,kriging,0.00654922406241592
xlearners4,mse,2000,10,0.5,0.0322444532066584,0.520244044018909,0.00534764747135341,0.994978503556922,1,earth,0.00584906101426777
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0122942006615927
xlearners6,mse,2000,20,0.5,0.0231784242205322,0.867216038284823,0.109648258890957,0.971236556535587,1,kriging,3.82981333488032e-05
xlearners6,mse,2000,20,0.5,0.0200005143415183,0.941578324884176,0.261558241443709,0.984956102911383,1,earth,1.24687179150907e-05
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,1.18642602450609e-07
xlearners6,mse,2000,20,0.5,0.428479911759496,0.900378730613738,0.682965650921687,0.988454648992047,1,kriging,1.21545588235689e-06
xlearners6,mse,2000,20,0.5,0.0672623955179006,0.00818589818663895,0.828217018861324,0.99688859959133,1,earth,1.78836499874416e-06
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,3.95520923741304e-08
xlearners6,mse,500,20,0.5,0.0558652000036091,0.240560909733176,0.894216293701902,0.812346595106646,1,kriging,5.64906652268877e-06
xlearners6,mse,500,20,0.5,0.652432006318122,0.751722619403154,0.0792432939633727,0.982292694970965,1,earth,0.00032763582444126
xlearners6,mse,500,20,0.5,5,20,0.05,0,0,notune,3.69332220091657e-06
athey2017estimation1,mse,500,10,0.5,0.372131775831804,0.833249601535499,0.478586099343374,0.770182609558105,1,kriging,0.81475080549618
athey2017estimation1,mse,500,10,0.5,0.455286896089092,0.997647022595629,0.933382479706779,0.804454137338325,1,earth,1.02826310546837
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.120127832873166
athey2017estimation2,mse,500,10,0.5,0.301836168160662,0.822089045541361,0.722295777173713,0.393628954421729,1,kriging,1.80324828116666
athey2017estimation2,mse,500,10,0.5,0.431328325532377,0.977784771006554,0.547051184577867,0.389905661111698,1,earth,1.80081347504939
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.089444512166199
