data,stat,n,p,min.node.size,sample.fraction,mtry,alpha,imbalance.penalty,tuned,method,value
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,2.0541743728233e-06
xlearners6,mse,500,20,0.233400835422799,0.5,0.553289791801944,0.814990071346983,0.293900404358283,1,earth,7.94381443278453e-06
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,1.52683168054272e-06
xlearners1,mse,2000,10,0.5,0.00952072627842426,0.75647688889876,0.493334263330325,0.880613425048068,1,kriging,14.3083574084653
xlearners1,mse,2000,10,0.5,0.0129642819520086,0.804075767286122,0.420838206773624,0.911602104082704,1,earth,9.59885195077599
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,2.38395250006904
xlearners1,mse,500,10,0.5,0.0855119419284165,0.888745543779805,0.464074196061119,0.932280387263745,1,kriging,27.4854676150227
xlearners1,mse,500,10,0.5,0.15328378835693,0.518288316205144,0.971357531147078,0.990873114671558,1,earth,29.7054366704507
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,27.6789141395884
xlearners1,mse,500,10,0.5,0.0640192255377769,0.649563680635765,0.630658298265189,0.954314513364807,1,kriging,16.0682420354214
xlearners1,mse,500,10,0.5,0.00223306356929243,0.985483112977818,0.28010256239213,0.954189360374585,1,earth,12.4788164102151
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,15.1257383457737
athey2017estimation1,mse,2000,10,0.5,0.507873816881329,0.956895088776946,0.593879405409098,0.780145400669426,1,kriging,0.999749763313969
athey2017estimation1,mse,2000,10,0.5,0.727443120907992,0.972130363574252,0.388778509106487,0.0276397187262774,1,earth,0.424463170555492
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0427769995092734
athey2017estimation1,mse,2000,10,0.5,0.365161187713966,0.691069520544261,0.727601863211021,0.353411795105785,1,kriging,0.996256214454309
athey2017estimation1,mse,2000,10,0.5,0.603021788876504,0.605641864007339,0.258838028414175,0.00474506570026278,1,earth,0.349748788563626
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0423572437679826
xlearners1,mse,500,10,0.5,0.0598740996792912,0.809275880921632,0.417064305627719,0.326664686901495,1,kriging,16.6561864789186
xlearners1,mse,500,10,0.5,0.0229135006666183,0.2105670387391,0.712503874208778,0.981037309626117,1,earth,16.713691509775
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,16.0826830017104
athey2015machine1,mse,2000,10,0.5,0.266851142747328,0.659045454580337,0.290195838548243,0.745259217219427,1,kriging,0.420146250499656
athey2015machine1,mse,2000,10,0.5,3.65925952792168e-05,0.430366023443639,0.574742052471265,0.145003638928756,1,earth,0.00611212191123307
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.43907985722962
