data,stat,n,p,sample.fraction,min.node.size,mtry,alpha,imbalance.penalty,tuned,method,value
xlearners6,mse,2000,20,0.5,0.358035751385614,0.982590931002051,0.0513392060529441,0.982836117269471,1,kriging,2.76182386177012e-07
xlearners6,mse,2000,20,0.5,0.060499774524942,0.0318964335601777,0.45171814924106,0.998293604236096,1,earth,4.33551429794634e-07
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,2.84079003963693e-08
athey2015machine1,mse,2000,10,0.5,0.21920430357568,0.710918046766892,0.326851925812662,0.584250242682174,1,kriging,0.412114839869563
athey2015machine1,mse,2000,10,0.5,0.267472094157711,0.991206826642156,0.131716495612636,0.436329087475315,1,earth,0.497261101053321
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.29386989418289
xlearners6,mse,2000,20,0.5,0.0938558743800968,0.0794558385387063,0.16916336142458,0.999546773266047,1,kriging,8.2525412308314e-07
xlearners6,mse,2000,20,0.5,0.225990887731314,0.141596471890807,0.192506523104385,0.167893199482933,1,earth,7.1522984489546e-08
xlearners6,mse,2000,20,0.5,5,20,0.05,0,0,notune,1.61916511983061e-07
athey2017estimation2,mse,2000,10,0.5,0.270773779833689,0.659785225056112,0.608468523016199,0.319905288517475,1,kriging,1.83473524876499
athey2017estimation2,mse,2000,10,0.5,0.0155454047489911,0.399783768458292,0.0816877123434097,0.00196794699877501,1,earth,0.611888699990846
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0536361648553794
athey2017estimation1,mse,2000,10,0.5,0.362958884332329,0.721957209520042,0.768475189106539,0.519973564427346,1,kriging,1.00644285601074
athey2017estimation1,mse,2000,10,0.5,0.749555225484073,0.97711242758669,0.134441204369068,0.925860361661762,1,earth,0.431267423225579
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0421793055320206
xlearners1,mse,2000,10,0.5,0.0409917063079774,0.678957294905558,0.135352898389101,0.986059645423666,1,kriging,9.05790177825029
xlearners1,mse,2000,10,0.5,0.00537798227742314,0.78937049373053,0.146896554157138,0.923606499098241,1,earth,9.04896279318299
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.03690588950912
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,kriging,3.83626548697427e-06
xlearners6,mse,500,20,0.144604910165071,0.5,0.567295011365786,0.499073885614052,0.88845912204124,1,earth,1.61132631202197e-06
xlearners6,mse,500,20,5,0.5,20,0.05,0,0,notune,3.05168073144958e-07
athey2015machine1,mse,500,10,0.5,0.276097260648385,0.848556503653526,0.291684729512781,0.711647449526936,1,kriging,0.184742766373455
athey2015machine1,mse,500,10,0.5,0.344842633930966,0.987149148248136,0.64961930247955,0.267512490507215,1,earth,0.00318880141634518
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.72383607218594
athey2015machine1,mse,500,10,0.5,0.345828869380057,0.805282378336415,0.350411592051387,0.33762831822969,1,kriging,0.290677429702214
athey2015machine1,mse,500,10,0.5,0.642051368253306,0.991779974894598,0.255100534763187,0.598994557047263,1,earth,0.253431356366631
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,3.34235262760897
athey2015machine1,mse,2000,10,0.5,0.339799976209179,0.786757327150553,0.153652918757871,0.542786966077983,1,kriging,0.534509722029438
athey2015machine1,mse,2000,10,0.5,0.0279410791117698,0.676744348136708,0.592315356945619,0.392640635604039,1,earth,0.0176818990409135
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.45755660284257
xlearners4,mse,2000,10,0.5,0.186470853164792,0.809395737014711,0.0753775332123041,0.952831540256739,1,kriging,0.000909282762441152
xlearners4,mse,2000,10,0.5,0.0429651597514749,0.437240787316114,0.0180723804514855,0.980717449914664,1,earth,0.00119260495444658
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0022843889290338
athey2017estimation1,mse,2000,10,0.5,0.475131155923009,0.698521078331396,0.195088427746668,0.505302874837071,1,kriging,0.448955687784932
