data,stat,n,p,sample.fraction,min.node.size,mtry,alpha,imbalance.penalty,tuned,method,value
xlearners4,mse,500,10,0.5,0.184074809076265,0.809313593199477,0.101498805452138,0.977249352261424,1,kriging,0.00879449375757947
xlearners4,mse,500,10,0.5,0.0474400583188981,0.106670202454552,0.543612538836896,0.969069055281579,1,earth,0.00674215983871848
xlearners4,mse,500,10,0.5,5,10,0.05,0,0,notune,0.00869137900426422
athey2017estimation2,mse,2000,10,0.5,0.463361436966807,0.87308856472373,0.424009130802006,0.458445647964254,1,kriging,0.912096862231113
athey2017estimation2,mse,2000,10,0.5,0.690393093973398,0.962840024614707,0.857900038128719,0.660151896532625,1,earth,1.77674379629261
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0610097911763705
athey2015machine1,mse,500,10,0.5,0.376566438935697,0.823722713394091,0.505808085668832,0.648302166722715,1,kriging,0.0175920396235382
athey2015machine1,mse,500,10,0.5,0.602777552558109,0.995755264069885,0.218249337514862,0.00130916968919337,1,earth,0.384057995594332
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,2.94483432786895
athey2017estimation2,mse,2000,10,0.5,0.310255760326982,0.798504850361496,0.202370282029733,0.611519459635019,1,kriging,0.891174468286207
athey2017estimation2,mse,2000,10,0.5,0.432188048958778,0.791843581711873,0.922372041270137,0.0460674476344138,1,earth,1.78821039861446
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0604458439778448
athey2017estimation1,mse,500,10,0.5,0.396525322226807,0.850147415418178,0.350652185734361,0.472645388916135,1,kriging,0.638524059644012
athey2017estimation1,mse,500,10,0.5,0.613213001517579,0.993516637943685,0.372290035476908,0.679052881896496,1,earth,0.691485575303811
athey2017estimation1,mse,500,10,0.5,5,10,0.05,0,0,notune,0.15079485963277
xlearners1,mse,500,10,0.5,0.00444942503236234,0.616550686070696,0.449203445808962,0.947231918340549,1,kriging,11.475713841868
xlearners1,mse,500,10,0.5,0.0236854823306203,0.992410501698032,0.907718320377171,0.91799132223241,1,earth,17.0876580192578
xlearners1,mse,500,10,0.5,5,10,0.05,0,0,notune,10.1309800671592
athey2015machine1,mse,2000,10,0.5,0.353441268438473,0.781357952859253,0.243187895044684,0.377881310647354,1,kriging,0.568895011510084
athey2015machine1,mse,2000,10,0.5,0.710426922189072,0.995694713434204,0.0249923304654658,0.125605532899499,1,earth,0.860239753690786
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.74709076462989
athey2017estimation2,mse,500,10,0.5,0.284026789246127,0.760666554793715,0.406225770944729,0.837002803571522,1,kriging,1.19308650654203
athey2017estimation2,mse,500,10,0.5,0.036028258735314,0.997801759513095,0.276096115587279,0.541031462606043,1,earth,1.1350554174618
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.203894326168525
athey2017estimation2,mse,2000,10,0.5,0.303275956073776,0.836291975807399,0.67485799244605,0.38586012669839,1,kriging,1.86120846314236
athey2017estimation2,mse,2000,10,0.5,0.195647040614858,0.92844767216593,0.431494007119909,0.415484836790711,1,earth,0.949457186590547
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0530074030072458
athey2015machine1,mse,2000,10,0.5,0.321570666739717,0.760348521871492,0.354940431192517,0.367473412072286,1,kriging,0.492222112877858
athey2015machine1,mse,2000,10,0.5,0.692708841059357,0.974651976954192,0.0425041883718222,0.944369895616546,1,earth,0.569975345130987
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.54628213661137
athey2015machine1,mse,2000,10,0.5,0.330622506095096,0.712381299817935,0.391725966241211,0.483833577483892,1,kriging,0.400753265453977
athey2015machine1,mse,2000,10,0.5,0.490902338409796,0.991611756850034,0.392073064111173,0.343461658805609,1,earth,0.424845848706028
athey2015machine1,mse,2000,10,0.5,5,10,0.05,0,0,notune,3.39143173741711
athey2017estimation2,mse,500,10,0.5,0.336738194571808,0.885662990389392,0.525516202906147,0.465516940457746,1,kriging,1.68770995234128
athey2017estimation2,mse,500,10,0.5,0.361735016107559,0.996374834096059,0.564931451343,0.841813228558749,1,earth,1.68769749275742
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.17070710088627
xlearners4,mse,2000,10,0.5,0.0989102555904537,0.81911588832736,0.0221865170169622,0.924706621328369,1,kriging,0.00509194339984048
xlearners4,mse,2000,10,0.5,0.0909171612001956,0.973286196822301,0.00653309258632362,0.883562388829887,1,earth,0.00748245877106096
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00701489502100273
athey2017estimation1,mse,2000,10,0.5,0.394589844625443,0.633715327596292,0.409227111842483,0.169689069036394,1,kriging,0.457216667218561
athey2017estimation1,mse,2000,10,0.5,0.656042345333844,0.999243989353999,0.722299512475729,0.509817793034017,1,earth,0.971699333963892
athey2017estimation1,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0436219249146123
athey2017estimation2,mse,500,10,0.5,0.212443696334958,0.808737518498674,0.315424032742158,0.935845420695841,1,kriging,1.18180462026347
athey2017estimation2,mse,500,10,0.5,0.310738594969735,0.990414173109457,0.650643015280366,0.519357767654583,1,earth,1.65845937053747
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.236216999166106
athey2015machine1,mse,500,10,0.5,0.233386647887528,0.788633510936052,0.394067694665864,0.731886193854734,1,kriging,0.196439957803358
athey2015machine1,mse,500,10,0.5,0.0226365402340889,0.463963566813618,0.734878252260387,0.986170934513211,1,earth,0.011935663446413
athey2015machine1,mse,500,10,0.5,5,10,0.05,0,0,notune,3.08648433404058
xlearners1,mse,2000,10,0.5,0.0112198162823915,0.553143645869568,0.617355631897226,0.900130485417321,1,kriging,15.9768878613393
xlearners1,mse,2000,10,0.5,0.0207376088947058,0.0721466506365687,0.688152787042782,0.987444893224165,1,earth,15.9668073854533
xlearners1,mse,2000,10,0.5,5,10,0.05,0,0,notune,1.52612764173928
athey2017estimation2,mse,500,10,0.5,0.150674513773993,0.74560086755082,0.487851736135781,0.449649675749242,1,kriging,1.52281136872492
athey2017estimation2,mse,500,10,0.5,0.0228093022014946,0.603743257699534,0.152436357457191,0.731802011141554,1,earth,1.11293175184129
athey2017estimation2,mse,500,10,0.5,5,10,0.05,0,0,notune,0.0872971836829513
athey2017estimation2,mse,2000,10,0.5,0.360639582155272,0.718565605115145,0.604683390352875,0.684116936055943,1,kriging,1.74951805586515
athey2017estimation2,mse,2000,10,0.5,0.599526952486485,0.999401836656034,0.805088836234063,0.629288001451641,1,earth,1.74986666973611
athey2017estimation2,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.0519813245195888
xlearners4,mse,2000,10,0.5,0.0701039973646402,0.868299414170906,0.0390476365573704,0.99749828223139,1,kriging,0.0034654528894396
xlearners4,mse,2000,10,0.5,0.142522611422464,0.617770303506404,0.00996849220246077,0.898064684355631,1,earth,0.00387025230503728
xlearners4,mse,2000,10,0.5,5,10,0.05,0,0,notune,0.00516369300348787
xlearners1,mse,500,10,0.5,0.0341257564723492,0.937080123927444,0.443031162954867,0.91132588731125,1,kriging,13.7900164053444
